pair,ligand_gene,receptor_gene,sender_cluster,receiver_cluster,n_sender,n_receiver,mean_score_recv
OMG__microglia|SV2A__astrocytes,OMG,SV2A,microglia,astrocytes,11,31,0.00010564574
CSPG4__OPC|ADAM11__Adarb2-iNeuron,CSPG4,ADAM11,OPC,Adarb2-iNeuron,18,18,0.00010563384
GRN__Olig|ERBB4__Lhx6-iNeuron,GRN,ERBB4,Olig,Lhx6-iNeuron,15,29,0.00010561908
AGRN__Olig|ESAM__mural,AGRN,ESAM,Olig,mural,15,10,0.000105526946
EFNB3__Olig|SDC3__L2-L3-eNeuron,EFNB3,SDC3,Olig,L2-L3-eNeuron,15,74,0.000105514315
AGRN__Olig|NOTCH3__mural,AGRN,NOTCH3,Olig,mural,15,10,0.00010551072
LAMB2__mural|ITGB5__endothelial,LAMB2,ITGB5,mural,endothelial,10,33,0.00010550178
DLK2__Olig|SDC3__endothelial,DLK2,SDC3,Olig,endothelial,15,33,0.000105480496
COL4A2__Olig|AXL__mural,COL4A2,AXL,Olig,mural,15,10,0.00010542331
LGI2__Lhx6-iNeuron|DAG1__mural,LGI2,DAG1,Lhx6-iNeuron,mural,29,10,0.000105418345
MFNG__microglia|SV2A__Adarb2-iNeuron,MFNG,SV2A,microglia,Adarb2-iNeuron,11,18,0.00010538971
LGI2__Lhx6-iNeuron|NOTCH1__mural,LGI2,NOTCH1,Lhx6-iNeuron,mural,29,10,0.00010534362
COL5A3__Olig|SV2A__L2-L3-eNeuron,COL5A3,SV2A,Olig,L2-L3-eNeuron,15,74,0.000105188745
NFASC__OPC|TGFBR2__microglia,NFASC,TGFBR2,OPC,microglia,18,11,0.00010515055
AGRN__Olig|KCNJ4__L2-L3-eNeuron,AGRN,KCNJ4,Olig,L2-L3-eNeuron,15,74,0.00010508136
WNT6__Olig|KCNJ4__L2-L3-eNeuron,WNT6,KCNJ4,Olig,L2-L3-eNeuron,15,74,0.00010498637
OMG__microglia|LINGO1__astrocytes,OMG,LINGO1,microglia,astrocytes,11,31,0.000104949584
SEMA5A__Olig|ERBB4__Lhx6-iNeuron,SEMA5A,ERBB4,Olig,Lhx6-iNeuron,15,29,0.00010492129
COL5A3__Olig|EPHB4__endothelial,COL5A3,EPHB4,Olig,endothelial,15,33,0.00010491258
SEMA5A__Olig|ENG__mural,SEMA5A,ENG,Olig,mural,15,10,0.00010489911
CADM3__Adarb2-iNeuron|ITGB5__mural,CADM3,ITGB5,Adarb2-iNeuron,mural,18,10,0.00010488929
LAMB2__astrocytes|ITGB5__mural,LAMB2,ITGB5,astrocytes,mural,31,10,0.00010486501
LAMB2__astrocytes|LRP4__Olig,LAMB2,LRP4,astrocytes,Olig,31,15,0.000104845065
COL4A2__Olig|NOTCH3__mural,COL4A2,NOTCH3,Olig,mural,15,10,0.00010482004
SELPLG__microglia|SDC4__mural,SELPLG,SDC4,microglia,mural,11,10,0.00010479639
GRN__astrocytes|S1PR1__mural,GRN,S1PR1,astrocytes,mural,31,10,0.00010476176
GAS6__microglia|LRP4__OPC,GAS6,LRP4,microglia,OPC,11,18,0.000104721956
DLK2__Olig|NOTCH1__endothelial,DLK2,NOTCH1,Olig,endothelial,15,33,0.00010472111
FN1__mural|LRP4__Olig,FN1,LRP4,mural,Olig,10,15,0.000104691884
GRN__Adarb2-iNeuron|CADM3__OPC,GRN,CADM3,Adarb2-iNeuron,OPC,18,18,0.00010468076
WNT6__Olig|ENG__mural,WNT6,ENG,Olig,mural,15,10,0.00010465699
GRN__Olig|DAG1__OPC,GRN,DAG1,Olig,OPC,15,18,0.00010461814
HSPG2__endothelial|ITGA1__mural,HSPG2,ITGA1,endothelial,mural,33,10,0.000104601226
CD14__microglia|EGFR__astrocytes,CD14,EGFR,microglia,astrocytes,11,31,0.000104581566
FN1__astrocytes|ITGA1__mural,FN1,ITGA1,astrocytes,mural,31,10,0.00010457079
LAMC1__astrocytes|LRP1__mural,LAMC1,LRP1,astrocytes,mural,31,10,0.000104530496
ADAM15__Adarb2-iNeuron|CADM3__OPC,ADAM15,CADM3,Adarb2-iNeuron,OPC,18,18,0.00010440695
COL5A3__Olig|DAG1__OPC,COL5A3,DAG1,Olig,OPC,15,18,0.000104282575
LAMC1__astrocytes|PLXNB3__Olig,LAMC1,PLXNB3,astrocytes,Olig,31,15,0.00010407148
LAMB2__astrocytes|ADAM11__Adarb2-iNeuron,LAMB2,ADAM11,astrocytes,Adarb2-iNeuron,31,18,0.00010402398
TGFA__Olig|SV2A__L2-L3-eNeuron,TGFA,SV2A,Olig,L2-L3-eNeuron,15,74,0.00010393079
CD14__microglia|SDC4__endothelial,CD14,SDC4,microglia,endothelial,11,33,0.000103899154
SEMA6B__Lhx6-iNeuron|FLOT1__OPC,SEMA6B,FLOT1,Lhx6-iNeuron,OPC,29,18,0.000103879225
WNT6__Olig|ESAM__mural,WNT6,ESAM,Olig,mural,15,10,0.00010384132
WNT6__Olig|NOTCH3__mural,WNT6,NOTCH3,Olig,mural,15,10,0.00010383395
PDGFB__microglia|EGFR__astrocytes,PDGFB,EGFR,microglia,astrocytes,11,31,0.00010382805
WNT6__Olig|PLXNB3__OPC,WNT6,PLXNB3,Olig,OPC,15,18,0.00010379643
HSPG2__endothelial|TGFBR2__microglia,HSPG2,TGFBR2,endothelial,microglia,33,11,0.000103697384
LAMC1__astrocytes|EGFR__Adarb2-iNeuron,LAMC1,EGFR,astrocytes,Adarb2-iNeuron,31,18,0.00010368388
FNDC5__Lhx6-iNeuron|SV2A__OPC,FNDC5,SV2A,Lhx6-iNeuron,OPC,29,18,0.000103563965
GRN__Lhx6-iNeuron|SDC3__mural,GRN,SDC3,Lhx6-iNeuron,mural,29,10,0.00010351878
GAS6__astrocytes|NOTCH3__mural,GAS6,NOTCH3,astrocytes,mural,31,10,0.00010350808
HSPG2__endothelial|S1PR1__mural,HSPG2,S1PR1,endothelial,mural,33,10,0.00010346537
GAS6__astrocytes|ITGB5__mural,GAS6,ITGB5,astrocytes,mural,31,10,0.00010345913
SEMA5A__Olig|AXL__mural,SEMA5A,AXL,Olig,mural,15,10,0.00010338664
TGFB1__microglia|LRP4__OPC,TGFB1,LRP4,microglia,OPC,11,18,0.00010336822
LGI3__Olig|ADAM11__L2-L3-eNeuron,LGI3,ADAM11,Olig,L2-L3-eNeuron,15,74,0.00010325787
COL4A2__Olig|ESAM__mural,COL4A2,ESAM,Olig,mural,15,10,0.000103234706
OMG__microglia|PDGFRB__mural,OMG,PDGFRB,microglia,mural,11,10,0.000103197934
FN1__mural|PLXNB3__OPC,FN1,PLXNB3,mural,OPC,10,18,0.00010319155
OMG__Olig|SDC3__endothelial,OMG,SDC3,Olig,endothelial,15,33,0.00010312322
OMG__microglia|FLOT1__astrocytes,OMG,FLOT1,microglia,astrocytes,11,31,0.00010299862
GRN__L2-L3-eNeuron|EPHB6__mural,GRN,EPHB6,L2-L3-eNeuron,mural,74,10,0.00010295895
GRN__Lhx6-iNeuron|ADAM11__Adarb2-iNeuron,GRN,ADAM11,Lhx6-iNeuron,Adarb2-iNeuron,29,18,0.00010292394
COL4A2__Olig|ADCY1__L2-L3-eNeuron,COL4A2,ADCY1,Olig,L2-L3-eNeuron,15,74,0.000102833765
GRN__Olig|AXL__mural,GRN,AXL,Olig,mural,15,10,0.00010280903
SEMA6B__Adarb2-iNeuron|SDC3__OPC,SEMA6B,SDC3,Adarb2-iNeuron,OPC,18,18,0.00010272644
TNR__OPC|NOTCH3__mural,TNR,NOTCH3,OPC,mural,18,10,0.00010266356
GRN__Lhx6-iNeuron|FLOT1__OPC,GRN,FLOT1,Lhx6-iNeuron,OPC,29,18,0.00010250741
LAMB2__astrocytes|DAG1__mural,LAMB2,DAG1,astrocytes,mural,31,10,0.00010247255
SEMA7A__Olig|PLXNB3__OPC,SEMA7A,PLXNB3,Olig,OPC,15,18,0.00010229015
FN1__mural|CNTNAP1__L2-L3-eNeuron,FN1,CNTNAP1,mural,L2-L3-eNeuron,10,74,0.00010227566
MFNG__mural|LRP1__astrocytes,MFNG,LRP1,mural,astrocytes,10,31,0.00010223981
GAS6__Lhx6-iNeuron|TGFBR2__microglia,GAS6,TGFBR2,Lhx6-iNeuron,microglia,29,11,0.00010213986
TNXB__mural|SDC3__endothelial,TNXB,SDC3,mural,endothelial,10,33,0.000102136735
AGRN__Olig|ERBB4__Lhx6-iNeuron,AGRN,ERBB4,Olig,Lhx6-iNeuron,15,29,0.00010209776
SEMA5A__Olig|NOTCH3__mural,SEMA5A,NOTCH3,Olig,mural,15,10,0.00010187402
AGRN__mural|PLXNB3__Olig,AGRN,PLXNB3,mural,Olig,10,15,0.0001018522
PDGFB__microglia|PDGFRB__mural,PDGFB,PDGFRB,microglia,mural,11,10,0.00010183057
LGI4__astrocytes|EGFR__Adarb2-iNeuron,LGI4,EGFR,astrocytes,Adarb2-iNeuron,31,18,0.0001017902
LAMC1__OPC|EPHB4__endothelial,LAMC1,EPHB4,OPC,endothelial,18,33,0.00010178702
ESAM__mural|CNTNAP1__L2-L3-eNeuron,ESAM,CNTNAP1,mural,L2-L3-eNeuron,10,74,0.000101751735
TNXB__mural|SDC4__endothelial,TNXB,SDC4,mural,endothelial,10,33,0.000101677484
SEMA5A__Olig|ESAM__mural,SEMA5A,ESAM,Olig,mural,15,10,0.0001016607
LGI3__Olig|FLOT1__Adarb2-iNeuron,LGI3,FLOT1,Olig,Adarb2-iNeuron,15,18,0.00010159769
AGRN__Olig|PLXNB3__OPC,AGRN,PLXNB3,Olig,OPC,15,18,0.00010152342
WNT6__Olig|ERBB4__Lhx6-iNeuron,WNT6,ERBB4,Olig,Lhx6-iNeuron,15,29,0.00010151891
TGFA__Olig|AXL__mural,TGFA,AXL,Olig,mural,15,10,0.00010143955
AGRN__mural|SDC4__OPC,AGRN,SDC4,mural,OPC,10,18,0.000101403835
AGRN__mural|LINGO1__OPC,AGRN,LINGO1,mural,OPC,10,18,0.000101285266
DLL4__endothelial|PLXNB3__Olig,DLL4,PLXNB3,endothelial,Olig,33,15,0.00010124849
ADAM15__Adarb2-iNeuron|PLXNB3__OPC,ADAM15,PLXNB3,Adarb2-iNeuron,OPC,18,18,0.000101237965
AGRN__mural|CNTNAP1__Adarb2-iNeuron,AGRN,CNTNAP1,mural,Adarb2-iNeuron,10,18,0.00010117564
SEMA6B__Lhx6-iNeuron|SDC4__OPC,SEMA6B,SDC4,Lhx6-iNeuron,OPC,29,18,0.00010115798
SEMA4D__Adarb2-iNeuron|SV2A__astrocytes,SEMA4D,SV2A,Adarb2-iNeuron,astrocytes,18,31,0.000101051715
LAMB2__mural|LRP5__astrocytes,LAMB2,LRP5,mural,astrocytes,10,31,0.000100996185
TGFB1__mural|LINGO1__astrocytes,TGFB1,LINGO1,mural,astrocytes,10,31,0.00010092188
TGFA__Olig|PLXNB3__OPC,TGFA,PLXNB3,Olig,OPC,15,18,0.000100907004
GRN__Olig|NOTCH3__mural,GRN,NOTCH3,Olig,mural,15,10,0.0001008987
NFASC__Olig|EPHB6__L2-L3-eNeuron,NFASC,EPHB6,Olig,L2-L3-eNeuron,15,74,0.000100872574
ADAM15__Adarb2-iNeuron|PDGFRB__mural,ADAM15,PDGFRB,Adarb2-iNeuron,mural,18,10,0.00010084004
SEMA6B__Adarb2-iNeuron|CAV1__OPC,SEMA6B,CAV1,Adarb2-iNeuron,OPC,18,18,0.000100819
LAMC1__OPC|EPHB6__Lhx6-iNeuron,LAMC1,EPHB6,OPC,Lhx6-iNeuron,18,29,0.000100807825
GRN__Lhx6-iNeuron|SDC4__OPC,GRN,SDC4,Lhx6-iNeuron,OPC,29,18,0.00010073603
GRN__Adarb2-iNeuron|LINGO1__OPC,GRN,LINGO1,Adarb2-iNeuron,OPC,18,18,0.0001007357
COL5A3__Olig|ENG__mural,COL5A3,ENG,Olig,mural,15,10,0.0001007162
TGFA__Olig|NOTCH3__mural,TGFA,NOTCH3,Olig,mural,15,10,0.000100693345
LGI4__astrocytes|FLT1__mural,LGI4,FLT1,astrocytes,mural,31,10,0.00010065481
DLK2__Olig|STX1A__L2-L3-eNeuron,DLK2,STX1A,Olig,L2-L3-eNeuron,15,74,0.00010059898
GDF10__astrocytes|NOTCH1__mural,GDF10,NOTCH1,astrocytes,mural,31,10,0.000100483085
ADAM15__Adarb2-iNeuron|LINGO1__OPC,ADAM15,LINGO1,Adarb2-iNeuron,OPC,18,18,0.00010046663
VCAN__OPC|AXL__mural,VCAN,AXL,OPC,mural,18,10,0.00010045419
LAMC1__mural|FLOT1__OPC,LAMC1,FLOT1,mural,OPC,10,18,0.000100420046
LAMB2__astrocytes|NOTCH1__mural,LAMB2,NOTCH1,astrocytes,mural,31,10,0.00010038621
VCAN__OPC|ESAM__mural,VCAN,ESAM,OPC,mural,18,10,0.00010036547
TGFA__Olig|ENG__mural,TGFA,ENG,Olig,mural,15,10,0.000100300815
GRN__Olig|ESAM__mural,GRN,ESAM,Olig,mural,15,10,0.00010027169
ESAM__mural|LRP4__Olig,ESAM,LRP4,mural,Olig,10,15,0.00010026226
SELPLG__microglia|EPHB6__mural,SELPLG,EPHB6,microglia,mural,11,10,0.00010023037
TGFA__Olig|ESAM__mural,TGFA,ESAM,Olig,mural,15,10,0.00010020551
TGFA__Olig|ERBB4__Lhx6-iNeuron,TGFA,ERBB4,Olig,Lhx6-iNeuron,15,29,0.000100159916
DLK2__Olig|SDC4__endothelial,DLK2,SDC4,Olig,endothelial,15,33,0.000100118516
DLK2__Olig|EPHB6__Lhx6-iNeuron,DLK2,EPHB6,Olig,Lhx6-iNeuron,15,29,0.000100075384
AGRN__mural|CADM3__OPC,AGRN,CADM3,mural,OPC,10,18,9.9965255e-05
COL5A3__Olig|ERBB4__Lhx6-iNeuron,COL5A3,ERBB4,Olig,Lhx6-iNeuron,15,29,9.994333e-05
SEMA6B__Adarb2-iNeuron|LRP4__OPC,SEMA6B,LRP4,Adarb2-iNeuron,OPC,18,18,9.994081e-05
SELPLG__microglia|SDC3__mural,SELPLG,SDC3,microglia,mural,11,10,9.988635e-05
NFASC__Olig|LRP1__mural,NFASC,LRP1,Olig,mural,15,10,9.9835066e-05
ESAM__mural|PLXNB3__OPC,ESAM,PLXNB3,mural,OPC,10,18,9.9779136e-05
AGRN__Olig|STX1A__L2-L3-eNeuron,AGRN,STX1A,Olig,L2-L3-eNeuron,15,74,9.975268e-05
LAMB2__mural|DAG1__OPC,LAMB2,DAG1,mural,OPC,10,18,9.972255e-05
WNT6__Olig|STX1A__L2-L3-eNeuron,WNT6,STX1A,Olig,L2-L3-eNeuron,15,74,9.961997e-05
TNR__OPC|FLOT1__Adarb2-iNeuron,TNR,FLOT1,OPC,Adarb2-iNeuron,18,18,9.954802e-05
MFNG__microglia|FLT1__endothelial,MFNG,FLT1,microglia,endothelial,11,33,9.948174e-05
TNXB__mural|EPHB4__endothelial,TNXB,EPHB4,mural,endothelial,10,33,9.947528e-05
SEMA6B__Adarb2-iNeuron|ENG__mural,SEMA6B,ENG,Adarb2-iNeuron,mural,18,10,9.94203e-05
LGI4__astrocytes|SDC3__mural,LGI4,SDC3,astrocytes,mural,31,10,9.933257e-05
LAMB2__mural|SV2A__Olig,LAMB2,SV2A,mural,Olig,10,15,9.9325e-05
MFNG__mural|SV2A__Adarb2-iNeuron,MFNG,SV2A,mural,Adarb2-iNeuron,10,18,9.927692e-05
LAMC1__mural|ERBB4__Adarb2-iNeuron,LAMC1,ERBB4,mural,Adarb2-iNeuron,10,18,9.920369e-05
TNXB__mural|EGFR__astrocytes,TNXB,EGFR,mural,astrocytes,10,31,9.918964e-05
TNXB__mural|LRP4__endothelial,TNXB,LRP4,mural,endothelial,10,33,9.915117e-05
CADM3__Adarb2-iNeuron|SDC4__OPC,CADM3,SDC4,Adarb2-iNeuron,OPC,18,18,9.914801e-05
VTN__mural|ADAM11__Adarb2-iNeuron,VTN,ADAM11,mural,Adarb2-iNeuron,10,18,9.913641e-05
SELPLG__microglia|FLT1__mural,SELPLG,FLT1,microglia,mural,11,10,9.911594e-05
SEMA4D__Adarb2-iNeuron|FLOT1__astrocytes,SEMA4D,FLOT1,Adarb2-iNeuron,astrocytes,18,31,9.907657e-05
CD14__microglia|NOTCH1__endothelial,CD14,NOTCH1,microglia,endothelial,11,33,9.907189e-05
SLITRK1__L2-L3-eNeuron|SV2A__Olig,SLITRK1,SV2A,L2-L3-eNeuron,Olig,74,15,9.906882e-05
GRN__OPC|ERBB4__Adarb2-iNeuron,GRN,ERBB4,OPC,Adarb2-iNeuron,18,18,9.89979e-05
AGRN__Olig|SV2A__L2-L3-eNeuron,AGRN,SV2A,Olig,L2-L3-eNeuron,15,74,9.899668e-05
COL5A3__Olig|AXL__mural,COL5A3,AXL,Olig,mural,15,10,9.895561e-05
SLITRK1__L2-L3-eNeuron|TGFBR2__microglia,SLITRK1,TGFBR2,L2-L3-eNeuron,microglia,74,11,9.8909106e-05
CD14__microglia|DAG1__OPC,CD14,DAG1,microglia,OPC,11,18,9.889199e-05
TNXB__mural|SDC3__L2-L3-eNeuron,TNXB,SDC3,mural,L2-L3-eNeuron,10,74,9.887109e-05
LAMB2__endothelial|SV2A__OPC,LAMB2,SV2A,endothelial,OPC,33,18,9.886635e-05
TNXB__mural|DAG1__endothelial,TNXB,DAG1,mural,endothelial,10,33,9.883681e-05
WNT6__Olig|SV2A__L2-L3-eNeuron,WNT6,SV2A,Olig,L2-L3-eNeuron,15,74,9.878897e-05
GRN__L2-L3-eNeuron|ESAM__mural,GRN,ESAM,L2-L3-eNeuron,mural,74,10,9.8787685e-05
DLL4__endothelial|FLT1__mural,DLL4,FLT1,endothelial,mural,33,10,9.876646e-05
SELPLG__microglia|ITGA1__mural,SELPLG,ITGA1,microglia,mural,11,10,9.8593475e-05
GAS6__Adarb2-iNeuron|FLOT1__astrocytes,GAS6,FLOT1,Adarb2-iNeuron,astrocytes,18,31,9.8462835e-05
OMG__Olig|NOTCH1__endothelial,OMG,NOTCH1,Olig,endothelial,15,33,9.842484e-05
VCAN__OPC|ERBB4__Adarb2-iNeuron,VCAN,ERBB4,OPC,Adarb2-iNeuron,18,18,9.839799e-05
OMG__microglia|FLOT1__Adarb2-iNeuron,OMG,FLOT1,microglia,Adarb2-iNeuron,11,18,9.831582e-05
GRN__Olig|RTN4R__L2-L3-eNeuron,GRN,RTN4R,Olig,L2-L3-eNeuron,15,74,9.828453e-05
OMG__microglia|EPHB6__Lhx6-iNeuron,OMG,EPHB6,microglia,Lhx6-iNeuron,11,29,9.827501e-05
TGFB1__mural|RTN4R__L2-L3-eNeuron,TGFB1,RTN4R,mural,L2-L3-eNeuron,10,74,9.8269e-05
GRN__mural|S1PR1__endothelial,GRN,S1PR1,mural,endothelial,10,33,9.826415e-05
GAS6__astrocytes|DAG1__mural,GAS6,DAG1,astrocytes,mural,31,10,9.82371e-05
SEMA7A__Olig|ITGB1__mural,SEMA7A,ITGB1,Olig,mural,15,10,9.808035e-05
NFASC__Olig|DAG1__mural,NFASC,DAG1,Olig,mural,15,10,9.8064316e-05
GRN__OPC|EGFR__Adarb2-iNeuron,GRN,EGFR,OPC,Adarb2-iNeuron,18,18,9.8041586e-05
OMG__microglia|LRP5__astrocytes,OMG,LRP5,microglia,astrocytes,11,31,9.79657e-05
OMG__microglia|ITGB5__endothelial,OMG,ITGB5,microglia,endothelial,11,33,9.7794524e-05
FN1__mural|ADAM11__L2-L3-eNeuron,FN1,ADAM11,mural,L2-L3-eNeuron,10,74,9.776961e-05
DLK2__Olig|DAG1__OPC,DLK2,DAG1,Olig,OPC,15,18,9.768032e-05
GRN__L2-L3-eNeuron|AXL__mural,GRN,AXL,L2-L3-eNeuron,mural,74,10,9.764348e-05
DLK2__Olig|SV2A__L2-L3-eNeuron,DLK2,SV2A,Olig,L2-L3-eNeuron,15,74,9.7628654e-05
TGFB1__mural|EPHB6__Lhx6-iNeuron,TGFB1,EPHB6,mural,Lhx6-iNeuron,10,29,9.75794e-05
ESAM__mural|ADAM11__L2-L3-eNeuron,ESAM,ADAM11,mural,L2-L3-eNeuron,10,74,9.7528835e-05
LGI2__Lhx6-iNeuron|SDC4__OPC,LGI2,SDC4,Lhx6-iNeuron,OPC,29,18,9.7479366e-05
GAS6__astrocytes|SV2A__OPC,GAS6,SV2A,astrocytes,OPC,31,18,9.740806e-05
AGRN__mural|SV2A__OPC,AGRN,SV2A,mural,OPC,10,18,9.736908e-05
SEMA5A__OPC|ITGB1__mural,SEMA5A,ITGB1,OPC,mural,18,10,9.73305e-05
FNDC5__Lhx6-iNeuron|SDC4__mural,FNDC5,SDC4,Lhx6-iNeuron,mural,29,10,9.731164e-05
SEMA7A__L4-eNeuron|LRP4__Olig,SEMA7A,LRP4,L4-eNeuron,Olig,96,15,9.726585e-05
SEMA6B__Lhx6-iNeuron|SDC3__mural,SEMA6B,SDC3,Lhx6-iNeuron,mural,29,10,9.721709e-05
OMG__microglia|CNTNAP1__Adarb2-iNeuron,OMG,CNTNAP1,microglia,Adarb2-iNeuron,11,18,9.7130374e-05
NFASC__OPC|ERBB4__Adarb2-iNeuron,NFASC,ERBB4,OPC,Adarb2-iNeuron,18,18,9.7112825e-05
CD14__microglia|LRP4__endothelial,CD14,LRP4,microglia,endothelial,11,33,9.707298e-05
COL4A2__mural|TNFRSF1B__microglia,COL4A2,TNFRSF1B,mural,microglia,10,11,9.692836e-05
COL5A3__Olig|NOTCH3__mural,COL5A3,NOTCH3,Olig,mural,15,10,9.6899166e-05
OMG__microglia|EPHB4__endothelial,OMG,EPHB4,microglia,endothelial,11,33,9.68717e-05
DLK2__Olig|DAG1__endothelial,DLK2,DAG1,Olig,endothelial,15,33,9.670915e-05
GRN__mural|LINGO1__L2-L3-eNeuron,GRN,LINGO1,mural,L2-L3-eNeuron,10,74,9.668298e-05
GAS6__Adarb2-iNeuron|SV2A__astrocytes,GAS6,SV2A,Adarb2-iNeuron,astrocytes,18,31,9.6663105e-05
CADM3__OPC|ENG__mural,CADM3,ENG,OPC,mural,18,10,9.6651274e-05
NFASC__Olig|NOTCH1__mural,NFASC,NOTCH1,Olig,mural,15,10,9.655422e-05
AGRN__L4-eNeuron|LRP4__Olig,AGRN,LRP4,L4-eNeuron,Olig,96,15,9.6515156e-05
OMG__Olig|SDC4__endothelial,OMG,SDC4,Olig,endothelial,15,33,9.646231e-05
COL5A3__Olig|ESAM__mural,COL5A3,ESAM,Olig,mural,15,10,9.641869e-05
VCAN__OPC|EGFR__Adarb2-iNeuron,VCAN,EGFR,OPC,Adarb2-iNeuron,18,18,9.628146e-05
GRN__OPC|NOTCH3__mural,GRN,NOTCH3,OPC,mural,18,10,9.626499e-05
AGRN__Olig|ITGB1__mural,AGRN,ITGB1,Olig,mural,15,10,9.616773e-05
NFASC__OPC|EPHB6__mural,NFASC,EPHB6,OPC,mural,18,10,9.615806e-05
TNR__OPC|ESAM__mural,TNR,ESAM,OPC,mural,18,10,9.612501e-05
CD14__microglia|S1PR1__endothelial,CD14,S1PR1,microglia,endothelial,11,33,9.6090094e-05
SEMA7A__L4-eNeuron|PLXNB3__Olig,SEMA7A,PLXNB3,L4-eNeuron,Olig,96,15,9.605217e-05
OMG__Olig|PLXNB3__OPC,OMG,PLXNB3,Olig,OPC,15,18,9.599408e-05
COL4A2__Olig|LRP5__astrocytes,COL4A2,LRP5,Olig,astrocytes,15,31,9.598853e-05
IGFBP4__L2-L3-eNeuron|SV2A__Olig,IGFBP4,SV2A,L2-L3-eNeuron,Olig,74,15,9.591958e-05
EFNB3__Olig|ERBB4__Adarb2-iNeuron,EFNB3,ERBB4,Olig,Adarb2-iNeuron,15,18,9.5909374e-05
GDF10__astrocytes|ITGB1__mural,GDF10,ITGB1,astrocytes,mural,31,10,9.5844596e-05
SEMA6B__OPC|ERBB4__Lhx6-iNeuron,SEMA6B,ERBB4,OPC,Lhx6-iNeuron,18,29,9.584267e-05
SEMA7A__Olig|RTN4R__L2-L3-eNeuron,SEMA7A,RTN4R,Olig,L2-L3-eNeuron,15,74,9.583408e-05
OMG__Olig|AXL__mural,OMG,AXL,Olig,mural,15,10,9.5825475e-05
GAS6__L2-L3-eNeuron|EPHB6__mural,GAS6,EPHB6,L2-L3-eNeuron,mural,74,10,9.5771014e-05
NFASC__Olig|LINGO1__OPC,NFASC,LINGO1,Olig,OPC,15,18,9.576352e-05
EFNB3__Olig|CNTNAP1__Adarb2-iNeuron,EFNB3,CNTNAP1,Olig,Adarb2-iNeuron,15,18,9.575737e-05
TNR__OPC|AXL__mural,TNR,AXL,OPC,mural,18,10,9.574951e-05
LAMC1__mural|TGFBR2__microglia,LAMC1,TGFBR2,mural,microglia,10,11,9.564589e-05
GAS6__microglia|CADM3__OPC,GAS6,CADM3,microglia,OPC,11,18,9.563074e-05
FNDC5__Lhx6-iNeuron|ITGA1__mural,FNDC5,ITGA1,Lhx6-iNeuron,mural,29,10,9.560041e-05
FN1__astrocytes|S1PR1__mural,FN1,S1PR1,astrocytes,mural,31,10,9.559464e-05
NFASC__OPC|LRP1__mural,NFASC,LRP1,OPC,mural,18,10,9.549874e-05
GRN__Lhx6-iNeuron|FLT1__mural,GRN,FLT1,Lhx6-iNeuron,mural,29,10,9.549561e-05
LGI2__Lhx6-iNeuron|FLOT1__OPC,LGI2,FLOT1,Lhx6-iNeuron,OPC,29,18,9.546566e-05
SEMA7A__Olig|LRP5__astrocytes,SEMA7A,LRP5,Olig,astrocytes,15,31,9.5446136e-05
AGRN__astrocytes|EGFR__Adarb2-iNeuron,AGRN,EGFR,astrocytes,Adarb2-iNeuron,31,18,9.535704e-05
DLL4__endothelial|S1PR1__mural,DLL4,S1PR1,endothelial,mural,33,10,9.535315e-05
SEMA4D__Adarb2-iNeuron|PDGFRB__mural,SEMA4D,PDGFRB,Adarb2-iNeuron,mural,18,10,9.529498e-05
LAMC1__OPC|ENG__mural,LAMC1,ENG,OPC,mural,18,10,9.5263684e-05
GAS6__astrocytes|NOTCH1__mural,GAS6,NOTCH1,astrocytes,mural,31,10,9.523475e-05
SEMA5A__Olig|PLXNB3__OPC,SEMA5A,PLXNB3,Olig,OPC,15,18,9.5223615e-05
AGRN__mural|SDC3__OPC,AGRN,SDC3,mural,OPC,10,18,9.514492e-05
SEMA4D__Adarb2-iNeuron|ERBB4__Lhx6-iNeuron,SEMA4D,ERBB4,Adarb2-iNeuron,Lhx6-iNeuron,18,29,9.503907e-05
DLK2__Olig|EPHB4__endothelial,DLK2,EPHB4,Olig,endothelial,15,33,9.5018266e-05
SEMA5A__Olig|RTN4R__L2-L3-eNeuron,SEMA5A,RTN4R,Olig,L2-L3-eNeuron,15,74,9.486909e-05
GAS6__Adarb2-iNeuron|CADM3__OPC,GAS6,CADM3,Adarb2-iNeuron,OPC,18,18,9.4820796e-05
TNXB__mural|ERBB4__Lhx6-iNeuron,TNXB,ERBB4,mural,Lhx6-iNeuron,10,29,9.474257e-05
WNT6__Olig|ITGB1__mural,WNT6,ITGB1,Olig,mural,15,10,9.4606476e-05
LGI3__Olig|ITGA1__mural,LGI3,ITGA1,Olig,mural,15,10,9.45027e-05
PDGFB__microglia|SV2A__Adarb2-iNeuron,PDGFB,SV2A,microglia,Adarb2-iNeuron,11,18,9.446293e-05
TNR__OPC|CNTNAP1__Adarb2-iNeuron,TNR,CNTNAP1,OPC,Adarb2-iNeuron,18,18,9.445499e-05
OMG__Olig|FLOT1__L4-eNeuron,OMG,FLOT1,Olig,L4-eNeuron,15,96,9.4435694e-05
GAS6__Adarb2-iNeuron|ERBB4__Lhx6-iNeuron,GAS6,ERBB4,Adarb2-iNeuron,Lhx6-iNeuron,18,29,9.43143e-05
PDGFB__microglia|S1PR1__endothelial,PDGFB,S1PR1,microglia,endothelial,11,33,9.4307914e-05
