Sender,Receiver,score,Ligand,Receptor
Choroid Plexus,Microglia,0.00018066673967292828,Slitrk1,Lingo1
Endothelial,Microglia,0.00017514242505995553,Slitrk1,Lingo1
Ependymal,Microglia,0.0,Slitrk1,Lingo1
Excitatory neuron,Microglia,0.0,Slitrk1,Lingo1
Interneuron,Microglia,0.0,Slitrk1,Lingo1
L2-L3-eNeuron,Microglia,0.0,Slitrk1,Lingo1
L4-eNeuron,Microglia,0.0,Slitrk1,Lingo1
L5-eNeuron,Microglia,0.0,Slitrk1,Lingo1
L6-eNeuron,Microglia,0.0,Slitrk1,Lingo1
Lhx6-iNeuron,Microglia,0.0,Slitrk1,Lingo1
Microglia,Microglia,0.0,Slitrk1,Lingo1
Neural Stem,Microglia,3.937032005084259e-05,Slitrk1,Lingo1
Neuroblast,Microglia,6.495284142835878e-05,Slitrk1,Lingo1
OPC,Microglia,0.0,Slitrk1,Lingo1
Olig,Microglia,0.0,Slitrk1,Lingo1
Oligodendrocyte,Microglia,0.0,Slitrk1,Lingo1
astrocytes,Microglia,0.0,Slitrk1,Lingo1
endothelial,Microglia,0.0,Slitrk1,Lingo1
microglia,Microglia,0.0,Slitrk1,Lingo1
mural,Microglia,0.0,Slitrk1,Lingo1
Adarb2-iNeuron,Neural Stem,0.0,Slitrk1,Lingo1
Astrocyte,Neural Stem,0.0,Slitrk1,Lingo1
Choroid Plexus,Neural Stem,3.535592044148206e-05,Slitrk1,Lingo1
Endothelial,Neural Stem,0.00019474146150378198,Slitrk1,Lingo1
Ependymal,Neural Stem,0.0,Slitrk1,Lingo1
Excitatory neuron,Neural Stem,0.0,Slitrk1,Lingo1
Interneuron,Neural Stem,0.0,Slitrk1,Lingo1
L2-L3-eNeuron,Neural Stem,0.0,Slitrk1,Lingo1
L4-eNeuron,Neural Stem,0.0,Slitrk1,Lingo1
L5-eNeuron,Neural Stem,0.0,Slitrk1,Lingo1
L6-eNeuron,Neural Stem,0.0,Slitrk1,Lingo1
Lhx6-iNeuron,Neural Stem,0.0,Slitrk1,Lingo1
Microglia,Neural Stem,0.0,Slitrk1,Lingo1
Neural Stem,Neural Stem,0.0,Slitrk1,Lingo1
Neuroblast,Neural Stem,9.037899834905583e-06,Slitrk1,Lingo1
OPC,Neural Stem,0.0,Slitrk1,Lingo1
Olig,Neural Stem,0.0,Slitrk1,Lingo1
Oligodendrocyte,Neural Stem,2.4417208194174645e-07,Slitrk1,Lingo1
astrocytes,Neural Stem,0.0,Slitrk1,Lingo1
endothelial,Neural Stem,0.0,Slitrk1,Lingo1
microglia,Neural Stem,0.0,Slitrk1,Lingo1
mural,Neural Stem,0.0,Slitrk1,Lingo1
Adarb2-iNeuron,Neuroblast,0.0,Slitrk1,Lingo1
Astrocyte,Neuroblast,4.034306469258148e-06,Slitrk1,Lingo1
Choroid Plexus,Neuroblast,8.018637586508692e-05,Slitrk1,Lingo1
Endothelial,Neuroblast,7.688674442887759e-05,Slitrk1,Lingo1
Ependymal,Neuroblast,0.0,Slitrk1,Lingo1
Excitatory neuron,Neuroblast,0.0,Slitrk1,Lingo1
Interneuron,Neuroblast,6.413698008288242e-05,Slitrk1,Lingo1
L2-L3-eNeuron,Neuroblast,0.0,Slitrk1,Lingo1
L4-eNeuron,Neuroblast,0.0,Slitrk1,Lingo1
L5-eNeuron,Neuroblast,0.0,Slitrk1,Lingo1
L6-eNeuron,Neuroblast,0.0,Slitrk1,Lingo1
Lhx6-iNeuron,Neuroblast,0.0,Slitrk1,Lingo1
Microglia,Neuroblast,0.0,Slitrk1,Lingo1
Neural Stem,Neuroblast,5.714927620092442e-05,Slitrk1,Lingo1
Neuroblast,Neuroblast,0.00011312542145990162,Slitrk1,Lingo1
OPC,Neuroblast,0.0,Slitrk1,Lingo1
Olig,Neuroblast,0.0,Slitrk1,Lingo1
Oligodendrocyte,Neuroblast,0.0001986226939579734,Slitrk1,Lingo1
astrocytes,Neuroblast,0.0,Slitrk1,Lingo1
endothelial,Neuroblast,0.0,Slitrk1,Lingo1
microglia,Neuroblast,0.0,Slitrk1,Lingo1
mural,Neuroblast,0.0,Slitrk1,Lingo1
Adarb2-iNeuron,OPC,1.5402470740489343e-05,Slitrk1,Lingo1
Astrocyte,OPC,0.0,Slitrk1,Lingo1
Choroid Plexus,OPC,0.0,Slitrk1,Lingo1
Endothelial,OPC,0.0,Slitrk1,Lingo1
Ependymal,OPC,0.0,Slitrk1,Lingo1
Excitatory neuron,OPC,0.0,Slitrk1,Lingo1
Interneuron,OPC,0.0,Slitrk1,Lingo1
L2-L3-eNeuron,OPC,3.2541962439744585e-05,Slitrk1,Lingo1
L4-eNeuron,OPC,3.320356777843565e-05,Slitrk1,Lingo1
L5-eNeuron,OPC,3.7906763653323824e-05,Slitrk1,Lingo1
L6-eNeuron,OPC,5.4487409235585105e-05,Slitrk1,Lingo1
Lhx6-iNeuron,OPC,4.095139822919661e-05,Slitrk1,Lingo1
Microglia,OPC,0.0,Slitrk1,Lingo1
Neural Stem,OPC,0.0,Slitrk1,Lingo1
Neuroblast,OPC,0.0,Slitrk1,Lingo1
OPC,OPC,0.00271846415052012,Slitrk1,Lingo1
Olig,OPC,0.0006604748813159491,Slitrk1,Lingo1
Oligodendrocyte,OPC,0.0,Slitrk1,Lingo1
astrocytes,OPC,0.0,Slitrk1,Lingo1
endothelial,OPC,2.778241705682085e-07,Slitrk1,Lingo1
microglia,OPC,0.0005655806502336041,Slitrk1,Lingo1
mural,OPC,0.0,Slitrk1,Lingo1
Adarb2-iNeuron,Olig,1.7377367937934362e-05,Slitrk1,Lingo1
Astrocyte,Olig,0.0,Slitrk1,Lingo1
Choroid Plexus,Olig,0.0,Slitrk1,Lingo1
Endothelial,Olig,0.0,Slitrk1,Lingo1
Ependymal,Olig,0.0,Slitrk1,Lingo1
Excitatory neuron,Olig,0.0,Slitrk1,Lingo1
Interneuron,Olig,0.0,Slitrk1,Lingo1
L2-L3-eNeuron,Olig,1.2871013840102635e-05,Slitrk1,Lingo1
L4-eNeuron,Olig,1.1825614181279479e-08,Slitrk1,Lingo1
L5-eNeuron,Olig,4.0159078271358314e-05,Slitrk1,Lingo1
L6-eNeuron,Olig,5.566140750802818e-05,Slitrk1,Lingo1
Lhx6-iNeuron,Olig,4.0651725931654226e-05,Slitrk1,Lingo1
Microglia,Olig,0.0,Slitrk1,Lingo1
Neural Stem,Olig,0.0,Slitrk1,Lingo1
Neuroblast,Olig,0.0,Slitrk1,Lingo1
OPC,Olig,9.949832780852272e-05,Slitrk1,Lingo1
Olig,Olig,0.0008143283330084101,Slitrk1,Lingo1
Oligodendrocyte,Olig,0.0,Slitrk1,Lingo1
astrocytes,Olig,5.522603284853862e-06,Slitrk1,Lingo1
endothelial,Olig,1.883100883452868e-05,Slitrk1,Lingo1
microglia,Olig,0.0,Slitrk1,Lingo1
mural,Olig,0.0,Slitrk1,Lingo1
Adarb2-iNeuron,Oligodendrocyte,0.0,Slitrk1,Lingo1
Astrocyte,Oligodendrocyte,0.0,Slitrk1,Lingo1
Choroid Plexus,Oligodendrocyte,1.0753662329299279e-05,Slitrk1,Lingo1
Endothelial,Oligodendrocyte,9.703866453441814e-05,Slitrk1,Lingo1
Ependymal,Oligodendrocyte,0.0,Slitrk1,Lingo1
Excitatory neuron,Oligodendrocyte,0.0,Slitrk1,Lingo1
Interneuron,Oligodendrocyte,0.0,Slitrk1,Lingo1
L2-L3-eNeuron,Oligodendrocyte,0.0,Slitrk1,Lingo1
L4-eNeuron,Oligodendrocyte,0.0,Slitrk1,Lingo1
L5-eNeuron,Oligodendrocyte,0.0,Slitrk1,Lingo1
L6-eNeuron,Oligodendrocyte,0.0,Slitrk1,Lingo1
Lhx6-iNeuron,Oligodendrocyte,0.0,Slitrk1,Lingo1
Microglia,Oligodendrocyte,0.0,Slitrk1,Lingo1
Neural Stem,Oligodendrocyte,0.0,Slitrk1,Lingo1
Neuroblast,Oligodendrocyte,7.083684340294777e-05,Slitrk1,Lingo1
OPC,Oligodendrocyte,0.0,Slitrk1,Lingo1
Olig,Oligodendrocyte,0.0,Slitrk1,Lingo1
Oligodendrocyte,Oligodendrocyte,0.0006229838361811364,Slitrk1,Lingo1
astrocytes,Oligodendrocyte,0.0,Slitrk1,Lingo1
endothelial,Oligodendrocyte,0.0,Slitrk1,Lingo1
microglia,Oligodendrocyte,0.0,Slitrk1,Lingo1
mural,Oligodendrocyte,0.0,Slitrk1,Lingo1
Adarb2-iNeuron,astrocytes,0.00021953703480660864,Slitrk1,Lingo1
Astrocyte,astrocytes,0.0,Slitrk1,Lingo1
Choroid Plexus,astrocytes,0.0,Slitrk1,Lingo1
Endothelial,astrocytes,0.0,Slitrk1,Lingo1
Ependymal,astrocytes,0.0,Slitrk1,Lingo1
Excitatory neuron,astrocytes,0.0,Slitrk1,Lingo1
Interneuron,astrocytes,0.0,Slitrk1,Lingo1
L2-L3-eNeuron,astrocytes,1.774640267476744e-06,Slitrk1,Lingo1
L4-eNeuron,astrocytes,3.988228420195481e-05,Slitrk1,Lingo1
L5-eNeuron,astrocytes,6.728325018036883e-05,Slitrk1,Lingo1
L6-eNeuron,astrocytes,0.00012261609384229484,Slitrk1,Lingo1
Lhx6-iNeuron,astrocytes,0.00012828714549330565,Slitrk1,Lingo1
Microglia,astrocytes,0.0,Slitrk1,Lingo1
Neural Stem,astrocytes,0.0,Slitrk1,Lingo1
Neuroblast,astrocytes,0.0,Slitrk1,Lingo1
OPC,astrocytes,0.00018909155471768293,Slitrk1,Lingo1
Olig,astrocytes,2.6508798762289568e-05,Slitrk1,Lingo1
Oligodendrocyte,astrocytes,0.0,Slitrk1,Lingo1
astrocytes,astrocytes,0.0004348417300436894,Slitrk1,Lingo1
endothelial,astrocytes,7.918792843726312e-05,Slitrk1,Lingo1
microglia,astrocytes,0.00030809556118003103,Slitrk1,Lingo1
mural,astrocytes,1.002963985373691e-06,Slitrk1,Lingo1
Adarb2-iNeuron,endothelial,4.1671606893504985e-06,Slitrk1,Lingo1
Astrocyte,endothelial,0.0,Slitrk1,Lingo1
Choroid Plexus,endothelial,0.0,Slitrk1,Lingo1
Endothelial,endothelial,0.0,Slitrk1,Lingo1
Ependymal,endothelial,0.0,Slitrk1,Lingo1
Excitatory neuron,endothelial,0.0,Slitrk1,Lingo1
Interneuron,endothelial,0.0,Slitrk1,Lingo1
L2-L3-eNeuron,endothelial,6.267531636886047e-07,Slitrk1,Lingo1
L4-eNeuron,endothelial,2.7461788119811613e-05,Slitrk1,Lingo1
L5-eNeuron,endothelial,4.96958809522393e-05,Slitrk1,Lingo1
L6-eNeuron,endothelial,6.522330466866845e-05,Slitrk1,Lingo1
Lhx6-iNeuron,endothelial,0.00010266913853070358,Slitrk1,Lingo1
Microglia,endothelial,0.0,Slitrk1,Lingo1
Neural Stem,endothelial,0.0,Slitrk1,Lingo1
Neuroblast,endothelial,0.0,Slitrk1,Lingo1
OPC,endothelial,2.4102639207327504e-05,Slitrk1,Lingo1
Olig,endothelial,2.0999635492683612e-06,Slitrk1,Lingo1
Oligodendrocyte,endothelial,0.0,Slitrk1,Lingo1
astrocytes,endothelial,2.990788120292089e-06,Slitrk1,Lingo1
endothelial,endothelial,0.0003620599905870031,Slitrk1,Lingo1
microglia,endothelial,0.0,Slitrk1,Lingo1
mural,endothelial,1.1788729870836125e-06,Slitrk1,Lingo1
Adarb2-iNeuron,microglia,0.0002876984929783301,Slitrk1,Lingo1
Astrocyte,microglia,0.0,Slitrk1,Lingo1
Choroid Plexus,microglia,0.0,Slitrk1,Lingo1
Endothelial,microglia,0.0,Slitrk1,Lingo1
Ependymal,microglia,0.0,Slitrk1,Lingo1
Excitatory neuron,microglia,0.0,Slitrk1,Lingo1
Interneuron,microglia,0.0,Slitrk1,Lingo1
L2-L3-eNeuron,microglia,0.00015686701946009853,Slitrk1,Lingo1
L4-eNeuron,microglia,3.90436954396423e-05,Slitrk1,Lingo1
L5-eNeuron,microglia,1.2094691259033455e-05,Slitrk1,Lingo1
L6-eNeuron,microglia,0.00018196179086664617,Slitrk1,Lingo1
Lhx6-iNeuron,microglia,0.0001322646174161056,Slitrk1,Lingo1
Microglia,microglia,0.0,Slitrk1,Lingo1
Neural Stem,microglia,0.0,Slitrk1,Lingo1
Neuroblast,microglia,0.0,Slitrk1,Lingo1
OPC,microglia,0.0004299267997209316,Slitrk1,Lingo1
Olig,microglia,1.3652676996228517e-05,Slitrk1,Lingo1
Oligodendrocyte,microglia,0.0,Slitrk1,Lingo1
astrocytes,microglia,4.502291849473904e-06,Slitrk1,Lingo1
endothelial,microglia,0.0,Slitrk1,Lingo1
microglia,microglia,0.0,Slitrk1,Lingo1
mural,microglia,0.0,Slitrk1,Lingo1
Adarb2-iNeuron,mural,0.0,Slitrk1,Lingo1
Astrocyte,mural,0.0,Slitrk1,Lingo1
Choroid Plexus,mural,0.0,Slitrk1,Lingo1
Endothelial,mural,0.0,Slitrk1,Lingo1
Ependymal,mural,0.0,Slitrk1,Lingo1
Excitatory neuron,mural,0.0,Slitrk1,Lingo1
Interneuron,mural,0.0,Slitrk1,Lingo1
L2-L3-eNeuron,mural,3.3049835849973676e-06,Slitrk1,Lingo1
L4-eNeuron,mural,5.063383113747309e-06,Slitrk1,Lingo1
L5-eNeuron,mural,0.0002833179184953584,Slitrk1,Lingo1
L6-eNeuron,mural,9.582309624802277e-06,Slitrk1,Lingo1
Lhx6-iNeuron,mural,1.6139064763773035e-06,Slitrk1,Lingo1
Microglia,mural,0.0,Slitrk1,Lingo1
Neural Stem,mural,0.0,Slitrk1,Lingo1
Neuroblast,mural,0.0,Slitrk1,Lingo1
OPC,mural,0.0,Slitrk1,Lingo1
Olig,mural,0.0,Slitrk1,Lingo1
Oligodendrocyte,mural,0.0,Slitrk1,Lingo1
astrocytes,mural,0.0,Slitrk1,Lingo1
endothelial,mural,1.0735983038989866e-06,Slitrk1,Lingo1
microglia,mural,0.0,Slitrk1,Lingo1
mural,mural,0.0017221507474894716,Slitrk1,Lingo1
Adarb2-iNeuron,Adarb2-iNeuron,0.004906269263193778,Slitrk1,Nlgn2
Astrocyte,Adarb2-iNeuron,0.0,Slitrk1,Nlgn2
Choroid Plexus,Adarb2-iNeuron,0.0,Slitrk1,Nlgn2
Endothelial,Adarb2-iNeuron,0.0,Slitrk1,Nlgn2
Ependymal,Adarb2-iNeuron,0.0,Slitrk1,Nlgn2
Excitatory neuron,Adarb2-iNeuron,0.0,Slitrk1,Nlgn2
Interneuron,Adarb2-iNeuron,0.0,Slitrk1,Nlgn2
L2-L3-eNeuron,Adarb2-iNeuron,0.0007278995250474482,Slitrk1,Nlgn2
L4-eNeuron,Adarb2-iNeuron,0.00032853379071893845,Slitrk1,Nlgn2
L5-eNeuron,Adarb2-iNeuron,6.122636565390043e-05,Slitrk1,Nlgn2
L6-eNeuron,Adarb2-iNeuron,9.401831740490788e-05,Slitrk1,Nlgn2
Lhx6-iNeuron,Adarb2-iNeuron,6.483032869336171e-05,Slitrk1,Nlgn2
Microglia,Adarb2-iNeuron,0.0,Slitrk1,Nlgn2
Neural Stem,Adarb2-iNeuron,0.0,Slitrk1,Nlgn2
Neuroblast,Adarb2-iNeuron,0.0,Slitrk1,Nlgn2
OPC,Adarb2-iNeuron,0.0003047889576342592,Slitrk1,Nlgn2
Olig,Adarb2-iNeuron,3.9279706123800214e-05,Slitrk1,Nlgn2
Oligodendrocyte,Adarb2-iNeuron,0.0,Slitrk1,Nlgn2
astrocytes,Adarb2-iNeuron,3.60828043163894e-06,Slitrk1,Nlgn2
endothelial,Adarb2-iNeuron,0.00026372224970511486,Slitrk1,Nlgn2
microglia,Adarb2-iNeuron,0.0005884750863066231,Slitrk1,Nlgn2
mural,Adarb2-iNeuron,0.0,Slitrk1,Nlgn2
Adarb2-iNeuron,Astrocyte,0.0,Slitrk1,Nlgn2
Astrocyte,Astrocyte,0.0,Slitrk1,Nlgn2
Choroid Plexus,Astrocyte,0.0002026926045374041,Slitrk1,Nlgn2
Endothelial,Astrocyte,0.000368346686921467,Slitrk1,Nlgn2
Ependymal,Astrocyte,0.0,Slitrk1,Nlgn2
Excitatory neuron,Astrocyte,0.0,Slitrk1,Nlgn2
Interneuron,Astrocyte,0.0,Slitrk1,Nlgn2
L2-L3-eNeuron,Astrocyte,0.0,Slitrk1,Nlgn2
L4-eNeuron,Astrocyte,0.0,Slitrk1,Nlgn2
L5-eNeuron,Astrocyte,0.0,Slitrk1,Nlgn2
L6-eNeuron,Astrocyte,0.0,Slitrk1,Nlgn2
Lhx6-iNeuron,Astrocyte,0.0,Slitrk1,Nlgn2
Microglia,Astrocyte,0.0,Slitrk1,Nlgn2
Neural Stem,Astrocyte,9.622812422514651e-05,Slitrk1,Nlgn2
Neuroblast,Astrocyte,3.4316404070697754e-05,Slitrk1,Nlgn2
OPC,Astrocyte,0.0,Slitrk1,Nlgn2
Olig,Astrocyte,0.0,Slitrk1,Nlgn2
Oligodendrocyte,Astrocyte,1.4752484524929193e-06,Slitrk1,Nlgn2
astrocytes,Astrocyte,0.0,Slitrk1,Nlgn2
endothelial,Astrocyte,0.0,Slitrk1,Nlgn2
microglia,Astrocyte,0.0,Slitrk1,Nlgn2
mural,Astrocyte,0.0,Slitrk1,Nlgn2
Adarb2-iNeuron,Choroid Plexus,0.0,Slitrk1,Nlgn2
Astrocyte,Choroid Plexus,0.00011249668803709853,Slitrk1,Nlgn2
Choroid Plexus,Choroid Plexus,4.975310485951077e-05,Slitrk1,Nlgn2
Endothelial,Choroid Plexus,5.2512038091106205e-05,Slitrk1,Nlgn2
Ependymal,Choroid Plexus,0.0,Slitrk1,Nlgn2
Excitatory neuron,Choroid Plexus,0.0,Slitrk1,Nlgn2
Interneuron,Choroid Plexus,6.29759975369537e-05,Slitrk1,Nlgn2
L2-L3-eNeuron,Choroid Plexus,0.0,Slitrk1,Nlgn2
L4-eNeuron,Choroid Plexus,0.0,Slitrk1,Nlgn2
L5-eNeuron,Choroid Plexus,0.0,Slitrk1,Nlgn2
L6-eNeuron,Choroid Plexus,0.0,Slitrk1,Nlgn2
Lhx6-iNeuron,Choroid Plexus,0.0,Slitrk1,Nlgn2
Microglia,Choroid Plexus,0.0,Slitrk1,Nlgn2
Neural Stem,Choroid Plexus,1.3117510576988454e-05,Slitrk1,Nlgn2
Neuroblast,Choroid Plexus,1.7959818165997874e-05,Slitrk1,Nlgn2
OPC,Choroid Plexus,0.0,Slitrk1,Nlgn2
Olig,Choroid Plexus,0.0,Slitrk1,Nlgn2
Oligodendrocyte,Choroid Plexus,6.159749612142069e-07,Slitrk1,Nlgn2
astrocytes,Choroid Plexus,0.0,Slitrk1,Nlgn2
endothelial,Choroid Plexus,0.0,Slitrk1,Nlgn2
microglia,Choroid Plexus,0.0,Slitrk1,Nlgn2
mural,Choroid Plexus,0.0,Slitrk1,Nlgn2
Adarb2-iNeuron,Endothelial,0.0,Slitrk1,Nlgn2
Astrocyte,Endothelial,1.2214299418644137e-05,Slitrk1,Nlgn2
Choroid Plexus,Endothelial,4.490294780893355e-06,Slitrk1,Nlgn2
Endothelial,Endothelial,5.7105729970707105e-06,Slitrk1,Nlgn2
Ependymal,Endothelial,0.0,Slitrk1,Nlgn2
Excitatory neuron,Endothelial,0.0,Slitrk1,Nlgn2
Interneuron,Endothelial,0.00014338538540381777,Slitrk1,Nlgn2
L2-L3-eNeuron,Endothelial,0.0001311119545761166,Slitrk1,Nlgn2
L4-eNeuron,Endothelial,0.0,Slitrk1,Nlgn2
L5-eNeuron,Endothelial,0.0,Slitrk1,Nlgn2
L6-eNeuron,Endothelial,0.0,Slitrk1,Nlgn2
Lhx6-iNeuron,Endothelial,0.0,Slitrk1,Nlgn2
Microglia,Endothelial,0.0,Slitrk1,Nlgn2
Neural Stem,Endothelial,0.0,Slitrk1,Nlgn2
Neuroblast,Endothelial,2.2917319582001646e-06,Slitrk1,Nlgn2
OPC,Endothelial,0.0,Slitrk1,Nlgn2
Olig,Endothelial,0.0,Slitrk1,Nlgn2
Oligodendrocyte,Endothelial,0.0,Slitrk1,Nlgn2
astrocytes,Endothelial,0.0,Slitrk1,Nlgn2
endothelial,Endothelial,0.0,Slitrk1,Nlgn2
microglia,Endothelial,0.0,Slitrk1,Nlgn2
mural,Endothelial,0.0,Slitrk1,Nlgn2
Adarb2-iNeuron,Ependymal,0.0,Slitrk1,Nlgn2
Astrocyte,Ependymal,0.0,Slitrk1,Nlgn2
Choroid Plexus,Ependymal,0.0,Slitrk1,Nlgn2
Endothelial,Ependymal,0.0,Slitrk1,Nlgn2
Ependymal,Ependymal,0.0,Slitrk1,Nlgn2
Excitatory neuron,Ependymal,0.0,Slitrk1,Nlgn2
Interneuron,Ependymal,0.0,Slitrk1,Nlgn2
L2-L3-eNeuron,Ependymal,0.0,Slitrk1,Nlgn2
L4-eNeuron,Ependymal,0.0,Slitrk1,Nlgn2
L5-eNeuron,Ependymal,0.0,Slitrk1,Nlgn2
L6-eNeuron,Ependymal,0.0,Slitrk1,Nlgn2
Lhx6-iNeuron,Ependymal,0.0,Slitrk1,Nlgn2
Microglia,Ependymal,0.0,Slitrk1,Nlgn2
Neural Stem,Ependymal,0.0,Slitrk1,Nlgn2
Neuroblast,Ependymal,0.0,Slitrk1,Nlgn2
OPC,Ependymal,0.0,Slitrk1,Nlgn2
Olig,Ependymal,0.0,Slitrk1,Nlgn2
Oligodendrocyte,Ependymal,0.0,Slitrk1,Nlgn2
astrocytes,Ependymal,0.0,Slitrk1,Nlgn2
endothelial,Ependymal,0.0,Slitrk1,Nlgn2
microglia,Ependymal,0.0,Slitrk1,Nlgn2
mural,Ependymal,0.0,Slitrk1,Nlgn2
Adarb2-iNeuron,Excitatory neuron,0.0,Slitrk1,Nlgn2
Astrocyte,Excitatory neuron,3.3193368752736066e-06,Slitrk1,Nlgn2
Choroid Plexus,Excitatory neuron,4.475298001399736e-05,Slitrk1,Nlgn2
Endothelial,Excitatory neuron,0.0004634319383967734,Slitrk1,Nlgn2
Ependymal,Excitatory neuron,0.0,Slitrk1,Nlgn2
Excitatory neuron,Excitatory neuron,0.0,Slitrk1,Nlgn2
Interneuron,Excitatory neuron,0.0,Slitrk1,Nlgn2
L2-L3-eNeuron,Excitatory neuron,0.0,Slitrk1,Nlgn2
L4-eNeuron,Excitatory neuron,0.0,Slitrk1,Nlgn2
L5-eNeuron,Excitatory neuron,0.0,Slitrk1,Nlgn2
L6-eNeuron,Excitatory neuron,0.0,Slitrk1,Nlgn2
Lhx6-iNeuron,Excitatory neuron,0.0,Slitrk1,Nlgn2
Microglia,Excitatory neuron,0.0,Slitrk1,Nlgn2
Neural Stem,Excitatory neuron,7.394511222462479e-06,Slitrk1,Nlgn2
Neuroblast,Excitatory neuron,2.570930639017557e-05,Slitrk1,Nlgn2
OPC,Excitatory neuron,0.0,Slitrk1,Nlgn2
Olig,Excitatory neuron,0.0,Slitrk1,Nlgn2
Oligodendrocyte,Excitatory neuron,0.0,Slitrk1,Nlgn2
astrocytes,Excitatory neuron,0.0,Slitrk1,Nlgn2
endothelial,Excitatory neuron,0.0,Slitrk1,Nlgn2
microglia,Excitatory neuron,0.0,Slitrk1,Nlgn2
mural,Excitatory neuron,0.0,Slitrk1,Nlgn2
Adarb2-iNeuron,Interneuron,0.0,Slitrk1,Nlgn2
Astrocyte,Interneuron,0.0005646856261087642,Slitrk1,Nlgn2
Choroid Plexus,Interneuron,0.00014678525078092548,Slitrk1,Nlgn2
Endothelial,Interneuron,4.1123493945129847e-05,Slitrk1,Nlgn2
Ependymal,Interneuron,0.0,Slitrk1,Nlgn2
Excitatory neuron,Interneuron,0.0,Slitrk1,Nlgn2
Interneuron,Interneuron,0.0039959589902390765,Slitrk1,Nlgn2
L2-L3-eNeuron,Interneuron,0.0,Slitrk1,Nlgn2
L4-eNeuron,Interneuron,0.0,Slitrk1,Nlgn2
L5-eNeuron,Interneuron,0.0,Slitrk1,Nlgn2
L6-eNeuron,Interneuron,0.0,Slitrk1,Nlgn2
Lhx6-iNeuron,Interneuron,0.0,Slitrk1,Nlgn2
Microglia,Interneuron,0.0,Slitrk1,Nlgn2
Neural Stem,Interneuron,0.0,Slitrk1,Nlgn2
Neuroblast,Interneuron,8.297691485604564e-05,Slitrk1,Nlgn2
OPC,Interneuron,0.0,Slitrk1,Nlgn2
Olig,Interneuron,0.0,Slitrk1,Nlgn2
Oligodendrocyte,Interneuron,0.0,Slitrk1,Nlgn2
astrocytes,Interneuron,0.0,Slitrk1,Nlgn2
endothelial,Interneuron,0.0,Slitrk1,Nlgn2
microglia,Interneuron,0.0,Slitrk1,Nlgn2
mural,Interneuron,0.0,Slitrk1,Nlgn2
Adarb2-iNeuron,L2-L3-eNeuron,9.26787419199005e-05,Slitrk1,Nlgn2
Astrocyte,L2-L3-eNeuron,0.0,Slitrk1,Nlgn2
Choroid Plexus,L2-L3-eNeuron,0.0,Slitrk1,Nlgn2
Endothelial,L2-L3-eNeuron,0.0,Slitrk1,Nlgn2
Ependymal,L2-L3-eNeuron,0.0,Slitrk1,Nlgn2
Excitatory neuron,L2-L3-eNeuron,0.0,Slitrk1,Nlgn2
Interneuron,L2-L3-eNeuron,0.0,Slitrk1,Nlgn2
L2-L3-eNeuron,L2-L3-eNeuron,0.0014549630870783884,Slitrk1,Nlgn2
L4-eNeuron,L2-L3-eNeuron,6.490445482907901e-05,Slitrk1,Nlgn2
L5-eNeuron,L2-L3-eNeuron,4.8505984475568985e-06,Slitrk1,Nlgn2
L6-eNeuron,L2-L3-eNeuron,1.593051332078901e-05,Slitrk1,Nlgn2
Lhx6-iNeuron,L2-L3-eNeuron,0.00020786964267172894,Slitrk1,Nlgn2
Microglia,L2-L3-eNeuron,0.0,Slitrk1,Nlgn2
Neural Stem,L2-L3-eNeuron,0.0,Slitrk1,Nlgn2
Neuroblast,L2-L3-eNeuron,0.0,Slitrk1,Nlgn2
OPC,L2-L3-eNeuron,5.921410071367696e-06,Slitrk1,Nlgn2
Olig,L2-L3-eNeuron,6.241912164697599e-06,Slitrk1,Nlgn2
Oligodendrocyte,L2-L3-eNeuron,0.0,Slitrk1,Nlgn2
astrocytes,L2-L3-eNeuron,2.2213285538549674e-07,Slitrk1,Nlgn2
endothelial,L2-L3-eNeuron,4.1747346481880776e-05,Slitrk1,Nlgn2
microglia,L2-L3-eNeuron,1.555220915847473e-06,Slitrk1,Nlgn2
mural,L2-L3-eNeuron,0.0,Slitrk1,Nlgn2
Adarb2-iNeuron,L4-eNeuron,0.00015788603288859691,Slitrk1,Nlgn2
Astrocyte,L4-eNeuron,0.0,Slitrk1,Nlgn2
Choroid Plexus,L4-eNeuron,0.0,Slitrk1,Nlgn2
Endothelial,L4-eNeuron,0.0,Slitrk1,Nlgn2
Ependymal,L4-eNeuron,0.0,Slitrk1,Nlgn2
Excitatory neuron,L4-eNeuron,0.0,Slitrk1,Nlgn2
Interneuron,L4-eNeuron,0.0,Slitrk1,Nlgn2
L2-L3-eNeuron,L4-eNeuron,0.00023894773608660678,Slitrk1,Nlgn2
L4-eNeuron,L4-eNeuron,0.0013584983810621173,Slitrk1,Nlgn2
L5-eNeuron,L4-eNeuron,4.626281835746878e-05,Slitrk1,Nlgn2
L6-eNeuron,L4-eNeuron,8.656467886988073e-06,Slitrk1,Nlgn2
Lhx6-iNeuron,L4-eNeuron,8.263786676577313e-05,Slitrk1,Nlgn2
Microglia,L4-eNeuron,0.0,Slitrk1,Nlgn2
Neural Stem,L4-eNeuron,0.0,Slitrk1,Nlgn2
Neuroblast,L4-eNeuron,0.0,Slitrk1,Nlgn2
OPC,L4-eNeuron,1.7296497413288196e-05,Slitrk1,Nlgn2
Olig,L4-eNeuron,0.0,Slitrk1,Nlgn2
