Sender,Receiver,Ligand,Receptor,LRscore
Stroma,Bcell,TIMP3,CD74,0.09055427176571834
Stroma,Macrophage,TIMP3,CD74,0.25087364208438673
Stroma,Malignant,TIMP3,CD74,0.2922867344365576
Stroma,Macrophage,TIMP3,CD81,0.17421782431188756
Stroma,Macrophage,TIMP3,CD9,0
Stroma,Malignant,TIMP3,CD9,0.22808484884940164
Stroma,Macrophage,TIMP3,ENO1,0.1376777881847368
Stroma,Malignant,TIMP3,ENO1,0.1917598455476646
Stroma,Malignant,TIMP3,ERBB2,0.18874883952323576
Stroma,Macrophage,TIMP3,FLOT1,0.10973707804894745
Stroma,Malignant,TIMP3,FLOT1,0.17050436552836984
Stroma,Malignant,TIMP3,FPR3,0.023719444984687497
Stroma,Malignant,TIMP3,GFRA1,0.1646379789722111
Stroma,Malignant,TIMP3,IFITM1,0.15765457559406668
Stroma,Malignant,TIMP3,IL13RA1,0.08677074275164041
Stroma,Macrophage,TIMP3,IL2RG,0.05246526812488101
Stroma,Malignant,TIMP3,IL6ST,0.21354983237208447
Stroma,Macrophage,TIMP3,ITGB2,0.11353480916923338
Stroma,Malignant,TIMP3,ITGB5,0.14254251306774268
Stroma,Malignant,TIMP3,LDLR,0.03569451883372931
Stroma,Malignant,TIMP3,MAGED1,0.10581060501083321
Stroma,Malignant,TIMP3,MRC2,0.042335800925492335
Stroma,Malignant,TIMP3,PLXNA3,0.055287677591181035
Stroma,Malignant,TIMP3,PLXNB2,0.16615308925361577
Stroma,Malignant,TIMP3,PRLR,0.13599663072230456
Stroma,Malignant,TIMP3,SDC1,0.16442428974405623
Stroma,Malignant,TIMP3,TREM2,0.02369970103066867
Stroma,Macrophage,TIMP3,TYROBP,0.1360615842862281
Stroma,Malignant,TIMP3,TYROBP,0.12052596040294077
Malignant,Stroma,TNFSF10,CAP1,0.14190548693900984
Malignant,Macrophage,TNFSF10,CD163,0.08872934543072253
Malignant,Macrophage,TNFSF10,CD63,0
Malignant,Bcell,TNFSF10,CD74,0.11065724397133993
Malignant,Macrophage,TNFSF10,CD74,0.30528686597169885
Malignant,Stroma,TNFSF10,CD74,0.3616273958184757
Malignant,Macrophage,TNFSF10,CD81,0.21827777507620258
Malignant,Stroma,TNFSF10,CD81,0.27437833454498817
Malignant,Macrophage,TNFSF10,CD9,0
Malignant,Macrophage,TNFSF10,ENO1,0
Malignant,Macrophage,TNFSF10,FLOT1,0
Malignant,Stroma,TNFSF10,FLOT1,0
Malignant,Macrophage,TNFSF10,IL2RG,0.06897538623651894
Malignant,Stroma,TNFSF10,IL6ST,0
Malignant,Macrophage,TNFSF10,ITGB2,0.1456597870718825
Malignant,Stroma,TNFSF10,ITGB5,0.16926481658955103
Malignant,Stroma,TNFSF10,LAMP2,0
Malignant,Macrophage,TNFSF10,TYROBP,0.17302003463750978
Malignant,Stroma,UBA52,CAP1,0
Malignant,Macrophage,UBA52,CD163,0.11590748039338131
Malignant,Macrophage,UBA52,CD63,0
Malignant,Bcell,UBA52,CD74,0.13076672409326143
Malignant,Macrophage,UBA52,CD74,0.3622471671917795
Malignant,Stroma,UBA52,CD74,0.43202408550155746
Malignant,Macrophage,UBA52,CD81,0
Malignant,Stroma,UBA52,CD81,0
Malignant,Macrophage,UBA52,CD9,0
Malignant,Macrophage,UBA52,ENO1,0
Malignant,Macrophage,UBA52,FLOT1,0
Malignant,Stroma,UBA52,FLOT1,0
Malignant,Macrophage,UBA52,IL2RG,0.09093979789025897
Malignant,Stroma,UBA52,IL6ST,0
Malignant,Macrophage,UBA52,ITGB2,0.18535926711489684
Malignant,Stroma,UBA52,ITGB5,0
Malignant,Stroma,UBA52,LAMP2,0
Malignant,Macrophage,UBA52,TYROBP,0.21747585140558373
Macrophage,Malignant,VIM,ADORA2A,0.1458630179222712
Macrophage,Malignant,VIM,AMFR,0.16449979610516027
Macrophage,Malignant,VIM,ATP6AP2,0.1639455387005256
Macrophage,Malignant,VIM,BAMBI,0.2518841018733706
Macrophage,Stroma,VIM,CAP1,0.1234196312353579
Macrophage,Malignant,VIM,CD151,0.2035073206998607
Macrophage,Malignant,VIM,CD163,0
Macrophage,Malignant,VIM,CD44,0.1289876323985562
Macrophage,Malignant,VIM,CD47,0.11824661766321032
Macrophage,Malignant,VIM,CD55,0.17032011229039173
Macrophage,Malignant,VIM,CD63,0.2470438841245033
Macrophage,Bcell,VIM,CD74,0.11029109212243648
Macrophage,Malignant,VIM,CD74,0.3024736072401478
Macrophage,Stroma,VIM,CD74,0.30398960909921635
Macrophage,Stroma,VIM,CD81,0.23375402850327587
Macrophage,Malignant,VIM,CD9,0.2431921927896178
Macrophage,Malignant,VIM,ENO1,0.2080306646607263
Macrophage,Malignant,VIM,ERBB2,0.2050609199129265
Macrophage,Malignant,VIM,FLOT1,0.18688073903729455
Macrophage,Stroma,VIM,FLOT1,0.16623011992861458
Macrophage,Malignant,VIM,FPR3,0.027992768725071428
Macrophage,Malignant,VIM,GFRA1,0.18096639178957097
Macrophage,Malignant,VIM,IFITM1,0.17388169110009566
Macrophage,Malignant,VIM,IL13RA1,0.09913545195175934
Macrophage,Malignant,VIM,IL6ST,0.22926854098036722
Macrophage,Stroma,VIM,IL6ST,0.1967395915398242
Macrophage,Malignant,VIM,ITGB5,0.15838367122915883
Macrophage,Stroma,VIM,ITGB5,0.14658270913305635
Macrophage,Stroma,VIM,LAMP2,0.1277878298783521
Macrophage,Malignant,VIM,LDLR,0.04186318382052643
Macrophage,Malignant,VIM,MAGED1,0.11973459376068826
Macrophage,Malignant,VIM,MRC2,0
Macrophage,Malignant,VIM,PLXNA3,0.06418894481185042
Macrophage,Malignant,VIM,PLXNB2,0.18249712304587662
Macrophage,Malignant,VIM,PRLR,0.1515988090289305
Macrophage,Malignant,VIM,SDC1,0.1807503176322511
Macrophage,Malignant,VIM,TREM2,0.027969756400929673
Macrophage,Malignant,VIM,TYROBP,0.13538763810600288
