pair,ligand_gene,receptor_gene,sender_cluster,receiver_cluster,n_sender,n_receiver,mean_score_recv
LGALS9__Bcell|CXCR4__Stroma,LGALS9,CXCR4,Bcell,Stroma,20,768,2.290384e-05
CD226__Malignant|TGFBR2__Bcell,CD226,TGFBR2,Malignant,Bcell,2624,20,2.287721e-05
JAM2__Bcell|CD47__Stroma,JAM2,CD47,Bcell,Stroma,20,768,2.2875018e-05
WNT3__Malignant|SDC4__Bcell,WNT3,SDC4,Malignant,Bcell,2624,20,2.2867058e-05
PTPRK__Malignant|PVR__Bcell,PTPRK,PVR,Malignant,Bcell,2624,20,2.2856148e-05
EBI3__Bcell|CAP1__Stroma,EBI3,CAP1,Bcell,Stroma,20,768,2.2845867e-05
ICAM2__Bcell|ITGA1__Stroma,ICAM2,ITGA1,Bcell,Stroma,20,768,2.2840853e-05
HBEGF__Endothelial|NRP2__Stroma,HBEGF,NRP2,Endothelial,Stroma,62,768,2.2838773e-05
CD96__Tcell|CD82__Stroma,CD96,CD82,Tcell,Stroma,9,768,2.2834663e-05
HBEGF__Endothelial|FZD1__Stroma,HBEGF,FZD1,Endothelial,Stroma,62,768,2.283044e-05
GDF11__Malignant|TRAF3__Bcell,GDF11,TRAF3,Malignant,Bcell,2624,20,2.2825858e-05
ANGPT2__Endothelial|ERBB3__Stroma,ANGPT2,ERBB3,Endothelial,Stroma,62,768,2.2811788e-05
TGFB1__Tcell|CAV1__Stroma,TGFB1,CAV1,Tcell,Stroma,9,768,2.2809076e-05
CX3CL1__Endothelial|ERBB2__Macrophage,CX3CL1,ERBB2,Endothelial,Macrophage,62,315,2.2792368e-05
ANGPT2__Tcell|SDC1__Malignant,ANGPT2,SDC1,Tcell,Malignant,9,2624,2.2780916e-05
TNXB__Endothelial|IL2RA__Macrophage,TNXB,IL2RA,Endothelial,Macrophage,62,315,2.2770497e-05
IL15__Endothelial|EDNRA__Stroma,IL15,EDNRA,Endothelial,Stroma,62,768,2.2745831e-05
SEMA3D__Bcell|CD81__Macrophage,SEMA3D,CD81,Bcell,Macrophage,20,315,2.2733042e-05
COL7A1__Malignant|ROR2__Bcell,COL7A1,ROR2,Malignant,Bcell,2624,20,2.2724038e-05
JAM3__Malignant|CADM1__Bcell,JAM3,CADM1,Malignant,Bcell,2624,20,2.2721371e-05
GDF11__Malignant|MRC1__Bcell,GDF11,MRC1,Malignant,Bcell,2624,20,2.2702156e-05
WNT5A__Malignant|LTBR__Bcell,WNT5A,LTBR,Malignant,Bcell,2624,20,2.2699214e-05
LAMA2__Tcell|CD44__Malignant,LAMA2,CD44,Tcell,Malignant,9,2624,2.2688548e-05
PDGFB__Endothelial|CCR5__Macrophage,PDGFB,CCR5,Endothelial,Macrophage,62,315,2.267006e-05
SPN__Malignant|ITGB4__Bcell,SPN,ITGB4,Malignant,Bcell,2624,20,2.2666156e-05
WNT3__Malignant|CADM1__Bcell,WNT3,CADM1,Malignant,Bcell,2624,20,2.2663415e-05
JAM3__Endothelial|CADM1__Stroma,JAM3,CADM1,Endothelial,Stroma,62,768,2.2658094e-05
JAM3__Malignant|SDC4__Bcell,JAM3,SDC4,Malignant,Bcell,2624,20,2.2657514e-05
EFNB1__Endothelial|F2RL2__Stroma,EFNB1,F2RL2,Endothelial,Stroma,62,768,2.2655435e-05
HGF__Tcell|ITGB5__Malignant,HGF,ITGB5,Tcell,Malignant,9,2624,2.263465e-05
JAM3__Endothelial|SIRPA__Stroma,JAM3,SIRPA,Endothelial,Stroma,62,768,2.2610708e-05
PGF__Endothelial|AXL__Macrophage,PGF,AXL,Endothelial,Macrophage,62,315,2.2597267e-05
TFPI__Endothelial|ROR2__Stroma,TFPI,ROR2,Endothelial,Stroma,62,768,2.2588358e-05
EPHA4__Tcell|ITGAV__Stroma,EPHA4,ITGAV,Tcell,Stroma,9,768,2.2583763e-05
CTSG__Malignant|CLEC2D__Endothelial,CTSG,CLEC2D,Malignant,Endothelial,2624,62,2.2575388e-05
IL16__Bcell|ITGB7__Macrophage,IL16,ITGB7,Bcell,Macrophage,20,315,2.2573045e-05
SFRP1__Malignant|CDH1__Endothelial,SFRP1,CDH1,Malignant,Endothelial,2624,62,2.2557018e-05
SELPLG__Bcell|SDC3__Stroma,SELPLG,SDC3,Bcell,Stroma,20,768,2.2552553e-05
COL4A5__Malignant|TRAF3__Bcell,COL4A5,TRAF3,Malignant,Bcell,2624,20,2.2542707e-05
ICAM2__Tcell|ITGB2__Stroma,ICAM2,ITGB2,Tcell,Stroma,9,768,2.2520946e-05
SEMA3E__Malignant|TGFBR1__Bcell,SEMA3E,TGFBR1,Malignant,Bcell,2624,20,2.2500726e-05
TF__Tcell|ITGB5__Malignant,TF,ITGB5,Tcell,Malignant,9,2624,2.2472886e-05
EBI3__Bcell|GLG1__Stroma,EBI3,GLG1,Bcell,Stroma,20,768,2.2450366e-05
SELPLG__Bcell|NRP2__Stroma,SELPLG,NRP2,Bcell,Stroma,20,768,2.2443855e-05
SELPLG__Bcell|EDNRA__Stroma,SELPLG,EDNRA,Bcell,Stroma,20,768,2.2432045e-05
SELPLG__Tcell|ITGAM__Macrophage,SELPLG,ITGAM,Tcell,Macrophage,9,315,2.2423696e-05
FCER2__Bcell|HLA-F__Stroma,FCER2,HLA-F,Bcell,Stroma,20,768,2.2423188e-05
CX3CL1__Endothelial|CADM1__Stroma,CX3CL1,CADM1,Endothelial,Stroma,62,768,2.2423186e-05
VCAM1__Endothelial|S1PR1__Stroma,VCAM1,S1PR1,Endothelial,Stroma,62,768,2.2419246e-05
TFPI__Endothelial|SIGLEC1__Stroma,TFPI,SIGLEC1,Endothelial,Stroma,62,768,2.2416274e-05
ICAM1__Endothelial|TNFRSF6B__Macrophage,ICAM1,TNFRSF6B,Endothelial,Macrophage,62,315,2.2406855e-05
IL16__Tcell|ROR2__Stroma,IL16,ROR2,Tcell,Stroma,9,768,2.2406339e-05
JAM3__Endothelial|CD2__Stroma,JAM3,CD2,Endothelial,Stroma,62,768,2.2405544e-05
HBEGF__Endothelial|EDNRA__Stroma,HBEGF,EDNRA,Endothelial,Stroma,62,768,2.238491e-05
HBEGF__Endothelial|HAVCR2__Macrophage,HBEGF,HAVCR2,Endothelial,Macrophage,62,315,2.2364462e-05
F13A1__Bcell|CD163__Macrophage,F13A1,CD163,Bcell,Macrophage,20,315,2.236275e-05
SIRPG__Malignant|TGFBR1__Bcell,SIRPG,TGFBR1,Malignant,Bcell,2624,20,2.2353619e-05
EFNB1__Endothelial|ITGAV__Macrophage,EFNB1,ITGAV,Endothelial,Macrophage,62,315,2.234309e-05
SFRP1__Malignant|TGFBR2__Bcell,SFRP1,TGFBR2,Malignant,Bcell,2624,20,2.2339605e-05
ICAM2__Bcell|AXL__Macrophage,ICAM2,AXL,Bcell,Macrophage,20,315,2.2331264e-05
FCER2__Bcell|ITGA5__Stroma,FCER2,ITGA5,Bcell,Stroma,20,768,2.2329268e-05
TNN__Bcell|ITGB2__Stroma,TNN,ITGB2,Bcell,Stroma,20,768,2.2308894e-05
WNT7B__Malignant|ITGB4__Bcell,WNT7B,ITGB4,Malignant,Bcell,2624,20,2.2304215e-05
SLIT2__Bcell|CD163__Macrophage,SLIT2,CD163,Bcell,Macrophage,20,315,2.230324e-05
EBI3__Bcell|ITGB1__Macrophage,EBI3,ITGB1,Bcell,Macrophage,20,315,2.2298032e-05
LAMC3__Bcell|CD74__Stroma,LAMC3,CD74,Bcell,Stroma,20,768,2.229456e-05
GZMB__Tcell|FPR3__Malignant,GZMB,FPR3,Tcell,Malignant,9,2624,2.2265414e-05
LTB__Tcell|ITGAL__Stroma,LTB,ITGAL,Tcell,Stroma,9,768,2.2238353e-05
EBI3__Bcell|PLXND1__Stroma,EBI3,PLXND1,Bcell,Stroma,20,768,2.2237677e-05
JAM2__Tcell|CD9__Macrophage,JAM2,CD9,Tcell,Macrophage,9,315,2.2225573e-05
CTSG__Bcell|NOTCH3__Stroma,CTSG,NOTCH3,Bcell,Stroma,20,768,2.2222097e-05
FARP2__Malignant|CD4__Bcell,FARP2,CD4,Malignant,Bcell,2624,20,2.2220263e-05
VCAM1__Endothelial|LRP5__Stroma,VCAM1,LRP5,Endothelial,Stroma,62,768,2.2196447e-05
HBEGF__Tcell|CD74__Bcell,HBEGF,CD74,Tcell,Bcell,9,20,2.2193432e-05
LGALS9__Bcell|ITGAL__Stroma,LGALS9,ITGAL,Bcell,Stroma,20,768,2.2190063e-05
SEMA6D__Endothelial|MRC2__Malignant,SEMA6D,MRC2,Endothelial,Malignant,62,2624,2.2168946e-05
ADAM17__Bcell|PLXNA1__Stroma,ADAM17,PLXNA1,Bcell,Stroma,20,768,2.2151247e-05
CD226__Tcell|LAMP2__Stroma,CD226,LAMP2,Tcell,Stroma,9,768,2.2147347e-05
LAMA2__Bcell|NPTN__Stroma,LAMA2,NPTN,Bcell,Stroma,20,768,2.2137341e-05
PDGFB__Endothelial|S1PR2__Stroma,PDGFB,S1PR2,Endothelial,Stroma,62,768,2.2132901e-05
SPN__Malignant|SDC2__Bcell,SPN,SDC2,Malignant,Bcell,2624,20,2.2127168e-05
FASLG__Macrophage|S1PR1__Stroma,FASLG,S1PR1,Macrophage,Stroma,315,768,2.2105338e-05
BMP4__Malignant|TFRC__Bcell,BMP4,TFRC,Malignant,Bcell,2624,20,2.2080261e-05
SFRP1__Malignant|LRP5__Endothelial,SFRP1,LRP5,Malignant,Endothelial,2624,62,2.205406e-05
IL16__Bcell|S1PR1__Stroma,IL16,S1PR1,Bcell,Stroma,20,768,2.2051889e-05
PTN__Malignant|ITGAM__Bcell,PTN,ITGAM,Malignant,Bcell,2624,20,2.2034234e-05
LGALS9__Bcell|CAV1__Endothelial,LGALS9,CAV1,Bcell,Endothelial,20,62,2.2033337e-05
CX3CL1__Endothelial|SIGLEC1__Stroma,CX3CL1,SIGLEC1,Endothelial,Stroma,62,768,2.2031702e-05
COL9A3__Malignant|LRP5__Endothelial,COL9A3,LRP5,Malignant,Endothelial,2624,62,2.2025308e-05
TNXB__Endothelial|TNFRSF25__Macrophage,TNXB,TNFRSF25,Endothelial,Macrophage,62,315,2.202125e-05
CD96__Tcell|NRP2__Stroma,CD96,NRP2,Tcell,Stroma,9,768,2.2016487e-05
VCAM1__Bcell|AR__Stroma,VCAM1,AR,Bcell,Stroma,20,768,2.2016091e-05
CTSG__Bcell|ITGB1__Macrophage,CTSG,ITGB1,Bcell,Macrophage,20,315,2.2010005e-05
SELPLG__Tcell|EDNRA__Stroma,SELPLG,EDNRA,Tcell,Stroma,9,768,2.1994585e-05
SEMA4A__Malignant|CD4__Bcell,SEMA4A,CD4,Malignant,Bcell,2624,20,2.1987635e-05
SLIT2__Bcell|ITGB2__Stroma,SLIT2,ITGB2,Bcell,Stroma,20,768,2.1979295e-05
FCER2__Bcell|IL2RG__Macrophage,FCER2,IL2RG,Bcell,Macrophage,20,315,2.1979113e-05
JAM3__Endothelial|VANGL1__Stroma,JAM3,VANGL1,Endothelial,Stroma,62,768,2.197339e-05
HBEGF__Endothelial|ITGAM__Macrophage,HBEGF,ITGAM,Endothelial,Macrophage,62,315,2.1969387e-05
TGFA__Malignant|TFRC__Bcell,TGFA,TFRC,Malignant,Bcell,2624,20,2.1956233e-05
CADM1__Malignant|ACVRL1__Bcell,CADM1,ACVRL1,Malignant,Bcell,2624,20,2.1950858e-05
SELPLG__Bcell|PLXNA1__Macrophage,SELPLG,PLXNA1,Bcell,Macrophage,20,315,2.1948226e-05
PROS1__Endothelial|CADM1__Stroma,PROS1,CADM1,Endothelial,Stroma,62,768,2.1939579e-05
IL6__Endothelial|AMFR__Stroma,IL6,AMFR,Endothelial,Stroma,62,768,2.1933824e-05
JAM2__Endothelial|TNFRSF6B__Macrophage,JAM2,TNFRSF6B,Endothelial,Macrophage,62,315,2.1932223e-05
FASLG__Tcell|ITGB2__Macrophage,FASLG,ITGB2,Tcell,Macrophage,9,315,2.1930115e-05
NID1__Bcell|ERBB3__Stroma,NID1,ERBB3,Bcell,Stroma,20,768,2.1929589e-05
SELPLG__Tcell|SDC3__Stroma,SELPLG,SDC3,Tcell,Stroma,9,768,2.191756e-05
SEMA4A__Malignant|ACVRL1__Bcell,SEMA4A,ACVRL1,Malignant,Bcell,2624,20,2.190445e-05
CX3CL1__Endothelial|SIRPA__Stroma,CX3CL1,SIRPA,Endothelial,Stroma,62,768,2.1898604e-05
HBEGF__Macrophage|ACVR2A__Stroma,HBEGF,ACVR2A,Macrophage,Stroma,315,768,2.1898402e-05
ADAM17__Bcell|NRP1__Stroma,ADAM17,NRP1,Bcell,Stroma,20,768,2.1893107e-05
TNFSF15__Tcell|CD44__Malignant,TNFSF15,CD44,Tcell,Malignant,9,2624,2.1891185e-05
TGFB1__Tcell|ITGA5__Macrophage,TGFB1,ITGA5,Tcell,Macrophage,9,315,2.1874299e-05
PROS1__Endothelial|VANGL1__Stroma,PROS1,VANGL1,Endothelial,Stroma,62,768,2.1863605e-05
ANGPTL1__Bcell|IL6ST__Stroma,ANGPTL1,IL6ST,Bcell,Stroma,20,768,2.1833868e-05
ICAM3__Endothelial|LRP5__Stroma,ICAM3,LRP5,Endothelial,Stroma,62,768,2.180531e-05
IL15__Endothelial|NRP1__Macrophage,IL15,NRP1,Endothelial,Macrophage,62,315,2.1797e-05
JAM3__Endothelial|ITGB4__Stroma,JAM3,ITGB4,Endothelial,Stroma,62,768,2.1794354e-05
FASLG__Tcell|IL6ST__Macrophage,FASLG,IL6ST,Tcell,Macrophage,9,315,2.178513e-05
CFH__Tcell|ITGA5__Stroma,CFH,ITGA5,Tcell,Stroma,9,768,2.1779886e-05
FCER2__Bcell|PTPRA__Stroma,FCER2,PTPRA,Bcell,Stroma,20,768,2.1773723e-05
CCL13__Bcell|IL6ST__Stroma,CCL13,IL6ST,Bcell,Stroma,20,768,2.1771892e-05
VCAM1__Endothelial|ROBO1__Stroma,VCAM1,ROBO1,Endothelial,Stroma,62,768,2.1765465e-05
TNFSF14__Tcell|ENO1__Macrophage,TNFSF14,ENO1,Tcell,Macrophage,9,315,2.174288e-05
SEMA3E__Malignant|ITGAL__Bcell,SEMA3E,ITGAL,Malignant,Bcell,2624,20,2.1718757e-05
ICAM3__Malignant|TNFRSF25__Bcell,ICAM3,TNFRSF25,Malignant,Bcell,2624,20,2.1710342e-05
HBEGF__Endothelial|CD82__Stroma,HBEGF,CD82,Endothelial,Stroma,62,768,2.170591e-05
LAMB3__Malignant|CD40__Bcell,LAMB3,CD40,Malignant,Bcell,2624,20,2.1703936e-05
ICAM3__Bcell|ROBO1__Stroma,ICAM3,ROBO1,Bcell,Stroma,20,768,2.170295e-05
CX3CL1__Endothelial|CD2__Stroma,CX3CL1,CD2,Endothelial,Stroma,62,768,2.1697066e-05
PDGFB__Endothelial|PVR__Stroma,PDGFB,PVR,Endothelial,Stroma,62,768,2.168207e-05
VCAM1__Bcell|SDC3__Stroma,VCAM1,SDC3,Bcell,Stroma,20,768,2.1672684e-05
SELPLG__Endothelial|ACVR2A__Stroma,SELPLG,ACVR2A,Endothelial,Stroma,62,768,2.166507e-05
WNT5A__Malignant|TGFBR1__Bcell,WNT5A,TGFBR1,Malignant,Bcell,2624,20,2.1658916e-05
CD40LG__Tcell|LAMP2__Stroma,CD40LG,LAMP2,Tcell,Stroma,9,768,2.1658534e-05
SIRPG__Malignant|LTBR__Bcell,SIRPG,LTBR,Malignant,Bcell,2624,20,2.1655444e-05
IL15__Endothelial|CD82__Stroma,IL15,CD82,Endothelial,Stroma,62,768,2.1636028e-05
EDN1__Malignant|ITGB4__Bcell,EDN1,ITGB4,Malignant,Bcell,2624,20,2.1631355e-05
IL16__Tcell|ERBB2__Macrophage,IL16,ERBB2,Tcell,Macrophage,9,315,2.1628328e-05
ICAM3__Bcell|LRP5__Stroma,ICAM3,LRP5,Bcell,Stroma,20,768,2.1610631e-05
VEGFC__Tcell|PLXNB2__Malignant,VEGFC,PLXNB2,Tcell,Malignant,9,2624,2.1606944e-05
CD96__Tcell|RGMB__Stroma,CD96,RGMB,Tcell,Stroma,9,768,2.1603093e-05
ADAM17__Malignant|ACVRL1__Bcell,ADAM17,ACVRL1,Malignant,Bcell,2624,20,2.1602957e-05
JAM3__Malignant|EFNB1__Bcell,JAM3,EFNB1,Malignant,Bcell,2624,20,2.159905e-05
ADAM17__Bcell|CDH1__Stroma,ADAM17,CDH1,Bcell,Stroma,20,768,2.1596532e-05
SEMA5A__Malignant|IGF2R__Bcell,SEMA5A,IGF2R,Malignant,Bcell,2624,20,2.1585667e-05
CD14__Bcell|ROBO1__Stroma,CD14,ROBO1,Bcell,Stroma,20,768,2.1581802e-05
VEGFC__Tcell|FLOT1__Malignant,VEGFC,FLOT1,Tcell,Malignant,9,2624,2.158161e-05
PGF__Endothelial|ITGA5__Macrophage,PGF,ITGA5,Endothelial,Macrophage,62,315,2.1581054e-05
HSPG2__Endothelial|MRC1__Bcell,HSPG2,MRC1,Endothelial,Bcell,62,20,2.1571448e-05
TGFA__Malignant|CD40__Bcell,TGFA,CD40,Malignant,Bcell,2624,20,2.156479e-05
TGFB1__Tcell|CD9__Endothelial,TGFB1,CD9,Tcell,Endothelial,9,62,2.1560185e-05
CFH__Tcell|HLA-F__Stroma,CFH,HLA-F,Tcell,Stroma,9,768,2.154203e-05
ADAM12__Tcell|ITGA5__Stroma,ADAM12,ITGA5,Tcell,Stroma,9,768,2.1525308e-05
TNN__Bcell|CD163__Macrophage,TNN,CD163,Bcell,Macrophage,20,315,2.152298e-05
LAMA3__Malignant|BMPR1A__Bcell,LAMA3,BMPR1A,Malignant,Bcell,2624,20,2.1514825e-05
SEMA6D__Endothelial|FLOT1__Stroma,SEMA6D,FLOT1,Endothelial,Stroma,62,768,2.1482945e-05
FCER2__Bcell|CD47__Stroma,FCER2,CD47,Bcell,Stroma,20,768,2.1482292e-05
DUSP18__Tcell|PLXNA3__Malignant,DUSP18,PLXNA3,Tcell,Malignant,9,2624,2.1481683e-05
TNFSF14__Bcell|CD44__Macrophage,TNFSF14,CD44,Bcell,Macrophage,20,315,2.1477195e-05
TNFSF14__Bcell|FPR3__Malignant,TNFSF14,FPR3,Bcell,Malignant,20,2624,2.1472062e-05
FREM1__Tcell|CD55__Malignant,FREM1,CD55,Tcell,Malignant,9,2624,2.1470347e-05
LAMA2__Tcell|CD81__Stroma,LAMA2,CD81,Tcell,Stroma,9,768,2.146754e-05
JAM3__Endothelial|NRP2__Macrophage,JAM3,NRP2,Endothelial,Macrophage,62,315,2.1455451e-05
SEMA6D__Endothelial|CD163__Malignant,SEMA6D,CD163,Endothelial,Malignant,62,2624,2.1451599e-05
LPL__Tcell|CD81__Macrophage,LPL,CD81,Tcell,Macrophage,9,315,2.1450045e-05
CD96__Tcell|FZD1__Stroma,CD96,FZD1,Tcell,Stroma,9,768,2.144259e-05
FASLG__Macrophage|ROBO1__Stroma,FASLG,ROBO1,Macrophage,Stroma,315,768,2.1438693e-05
TNFSF14__Bcell|APLP2__Stroma,TNFSF14,APLP2,Bcell,Stroma,20,768,2.1438282e-05
ICAM2__Endothelial|LAG3__Macrophage,ICAM2,LAG3,Endothelial,Macrophage,62,315,2.1435857e-05
VCAM1__Bcell|EDNRA__Stroma,VCAM1,EDNRA,Bcell,Stroma,20,768,2.1435399e-05
TIGIT__Tcell|ITGB7__Macrophage,TIGIT,ITGB7,Tcell,Macrophage,9,315,2.1434415e-05
JAM2__Bcell|NOTCH2__Stroma,JAM2,NOTCH2,Bcell,Stroma,20,768,2.1433823e-05
VCAM1__Bcell|HAVCR2__Macrophage,VCAM1,HAVCR2,Bcell,Macrophage,20,315,2.1432177e-05
CD14__Bcell|LRP5__Stroma,CD14,LRP5,Bcell,Stroma,20,768,2.142555e-05
F13A1__Bcell|ITGAV__Stroma,F13A1,ITGAV,Bcell,Stroma,20,768,2.1418362e-05
SEMA4D__Bcell|PTPRK__Stroma,SEMA4D,PTPRK,Bcell,Stroma,20,768,2.1413454e-05
ADAM17__Malignant|CD4__Bcell,ADAM17,CD4,Malignant,Bcell,2624,20,2.1411046e-05
CX3CL1__Endothelial|ITGB4__Stroma,CX3CL1,ITGB4,Endothelial,Stroma,62,768,2.1389847e-05
SEMA4D__Bcell|CD72__Macrophage,SEMA4D,CD72,Bcell,Macrophage,20,315,2.1373131e-05
CXCL10__Macrophage|EFNB1__Bcell,CXCL10,EFNB1,Macrophage,Bcell,315,20,2.1371548e-05
TGFB1__Tcell|ITGA1__Stroma,TGFB1,ITGA1,Tcell,Stroma,9,768,2.1368973e-05
LGALS9__Bcell|LAG3__Macrophage,LGALS9,LAG3,Bcell,Macrophage,20,315,2.1365357e-05
CD96__Tcell|SORT1__Stroma,CD96,SORT1,Tcell,Stroma,9,768,2.135465e-05
ADAM12__Tcell|HLA-F__Stroma,ADAM12,HLA-F,Tcell,Stroma,9,768,2.133811e-05
SEMA7A__Bcell|PLXNA1__Stroma,SEMA7A,PLXNA1,Bcell,Stroma,20,768,2.1336373e-05
VWF__Endothelial|FAS__Bcell,VWF,FAS,Endothelial,Bcell,62,20,2.1334998e-05
ICAM2__Bcell|CD9__Endothelial,ICAM2,CD9,Bcell,Endothelial,20,62,2.1321319e-05
CD14__Bcell|CD72__Macrophage,CD14,CD72,Bcell,Macrophage,20,315,2.1313524e-05
IL15__Endothelial|RGMB__Stroma,IL15,RGMB,Endothelial,Stroma,62,768,2.1311122e-05
IGF1__Bcell|ITGB2__Stroma,IGF1,ITGB2,Bcell,Stroma,20,768,2.1296595e-05
EFNB1__Endothelial|ITGA11__Stroma,EFNB1,ITGA11,Endothelial,Stroma,62,768,2.1286662e-05
TFPI__Endothelial|SIRPA__Stroma,TFPI,SIRPA,Endothelial,Stroma,62,768,2.127836e-05
BMP4__Malignant|CD40__Bcell,BMP4,CD40,Malignant,Bcell,2624,20,2.1251626e-05
ICAM3__Endothelial|ROBO1__Stroma,ICAM3,ROBO1,Endothelial,Stroma,62,768,2.1250105e-05
VEGFC__Tcell|IFITM1__Malignant,VEGFC,IFITM1,Tcell,Malignant,9,2624,2.1247064e-05
LTF__Malignant|ROR2__Bcell,LTF,ROR2,Malignant,Bcell,2624,20,2.1225529e-05
CD14__Bcell|PTPRK__Stroma,CD14,PTPRK,Bcell,Stroma,20,768,2.1225509e-05
FARP2__Malignant|ACVRL1__Bcell,FARP2,ACVRL1,Malignant,Bcell,2624,20,2.1216185e-05
IL16__Tcell|SDC2__Macrophage,IL16,SDC2,Tcell,Macrophage,9,315,2.1216007e-05
NID1__Bcell|ITGAL__Macrophage,NID1,ITGAL,Bcell,Macrophage,20,315,2.1205547e-05
IL16__Tcell|CADM1__Stroma,IL16,CADM1,Tcell,Stroma,9,768,2.1192045e-05
DUSP18__Endothelial|ITGAV__Stroma,DUSP18,ITGAV,Endothelial,Stroma,62,768,2.1184644e-05
COL4A2__Endothelial|ITGAM__Bcell,COL4A2,ITGAM,Endothelial,Bcell,62,20,2.1171294e-05
SELPLG__Bcell|AR__Stroma,SELPLG,AR,Bcell,Stroma,20,768,2.1168093e-05
SEMA6D__Endothelial|FLOT1__Macrophage,SEMA6D,FLOT1,Endothelial,Macrophage,62,315,2.1166234e-05
F10__Bcell|IL6ST__Stroma,F10,IL6ST,Bcell,Stroma,20,768,2.1141057e-05
PDGFB__Malignant|ACVR1B__Bcell,PDGFB,ACVR1B,Malignant,Bcell,2624,20,2.1139904e-05
CCL13__Bcell|PLXNA3__Malignant,CCL13,PLXNA3,Bcell,Malignant,20,2624,2.1134954e-05
PGF__Endothelial|PLXNB1__Stroma,PGF,PLXNB1,Endothelial,Stroma,62,768,2.1132086e-05
GZMB__Tcell|FLOT1__Stroma,GZMB,FLOT1,Tcell,Stroma,9,768,2.1128271e-05
TNFSF15__Malignant|LRP5__Endothelial,TNFSF15,LRP5,Malignant,Endothelial,2624,62,2.1118156e-05
HBEGF__Endothelial|AR__Stroma,HBEGF,AR,Endothelial,Stroma,62,768,2.1118072e-05
TFPI__Endothelial|CCR5__Macrophage,TFPI,CCR5,Endothelial,Macrophage,62,315,2.111463e-05
TNF__Tcell|ITGB2__Macrophage,TNF,ITGB2,Tcell,Macrophage,9,315,2.1114323e-05
IGF1__Bcell|CD163__Macrophage,IGF1,CD163,Bcell,Macrophage,20,315,2.1111831e-05
PDGFB__Malignant|ROBO1__Bcell,PDGFB,ROBO1,Malignant,Bcell,2624,20,2.1109769e-05
ROBO1__Malignant|ITGA6__Bcell,ROBO1,ITGA6,Malignant,Bcell,2624,20,2.1106873e-05
SELPLG__Bcell|CD82__Stroma,SELPLG,CD82,Bcell,Stroma,20,768,2.1104379e-05
SEMA4D__Bcell|ROBO1__Stroma,SEMA4D,ROBO1,Bcell,Stroma,20,768,2.1090917e-05
FASLG__Tcell|CD163__Malignant,FASLG,CD163,Tcell,Malignant,9,2624,2.1089068e-05
TNF__Tcell|IL6ST__Macrophage,TNF,IL6ST,Tcell,Macrophage,9,315,2.1078384e-05
LAMA2__Tcell|IL13RA1__Malignant,LAMA2,IL13RA1,Tcell,Malignant,9,2624,2.1074895e-05
EFNB1__Endothelial|FZD2__Stroma,EFNB1,FZD2,Endothelial,Stroma,62,768,2.1060594e-05
ICAM2__Bcell|ITGA5__Macrophage,ICAM2,ITGA5,Bcell,Macrophage,20,315,2.105632e-05
TFPI__Endothelial|CD2__Stroma,TFPI,CD2,Endothelial,Stroma,62,768,2.105403e-05
CTSG__Malignant|CDH1__Endothelial,CTSG,CDH1,Malignant,Endothelial,2624,62,2.1033844e-05
FASLG__Macrophage|LRP5__Stroma,FASLG,LRP5,Macrophage,Stroma,315,768,2.1024423e-05
ICAM2__Bcell|PLXNB1__Stroma,ICAM2,PLXNB1,Bcell,Stroma,20,768,2.1003685e-05
ICAM2__Tcell|ITGA5__Stroma,ICAM2,ITGA5,Tcell,Stroma,9,768,2.1000618e-05
CFH__Tcell|PTPRA__Stroma,CFH,PTPRA,Tcell,Stroma,9,768,2.0991954e-05
ICAM1__Endothelial|ITGA6__Macrophage,ICAM1,ITGA6,Endothelial,Macrophage,62,315,2.097417e-05
CX3CL1__Endothelial|SDC2__Macrophage,CX3CL1,SDC2,Endothelial,Macrophage,62,315,2.0968206e-05
VCAM1__Endothelial|ITGB7__Macrophage,VCAM1,ITGB7,Endothelial,Macrophage,62,315,2.0962645e-05
WNT7B__Malignant|SDC2__Bcell,WNT7B,SDC2,Malignant,Bcell,2624,20,2.0961872e-05
SELPLG__Endothelial|PTPRK__Stroma,SELPLG,PTPRK,Endothelial,Stroma,62,768,2.0935104e-05
NID1__Bcell|CAV1__Stroma,NID1,CAV1,Bcell,Stroma,20,768,2.0932242e-05
LTB__Tcell|ITGB1__Bcell,LTB,ITGB1,Tcell,Bcell,9,20,2.092729e-05
ADAM17__Bcell|ITGAL__Macrophage,ADAM17,ITGAL,Bcell,Macrophage,20,315,2.0923011e-05
SELPLG__Tcell|TNFRSF6B__Stroma,SELPLG,TNFRSF6B,Tcell,Stroma,9,768,2.0904523e-05
FASLG__Tcell|MRC2__Malignant,FASLG,MRC2,Tcell,Malignant,9,2624,2.089222e-05
CFH__Tcell|CD47__Stroma,CFH,CD47,Tcell,Stroma,9,768,2.0883463e-05
SEMA4D__Bcell|IL27RA__Macrophage,SEMA4D,IL27RA,Bcell,Macrophage,20,315,2.086557e-05
SEMA3E__Malignant|LTBR__Bcell,SEMA3E,LTBR,Malignant,Bcell,2624,20,2.0847643e-05
SORBS1__Malignant|ITGA6__Bcell,SORBS1,ITGA6,Malignant,Bcell,2624,20,2.0836489e-05
CX3CL1__Endothelial|VANGL1__Stroma,CX3CL1,VANGL1,Endothelial,Stroma,62,768,2.0827725e-05
FASLG__Tcell|SDC1__Stroma,FASLG,SDC1,Tcell,Stroma,9,768,2.0826472e-05
